#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         389   -0.450139   -0.419594   0.0026415
         390   -0.466913   -0.419715  0.00263751
         391   -0.394712   -0.419651  0.00263154
         392   -0.414395   -0.419638  0.00262486
         393   -0.409691   -0.419612   0.0026183
         394   -0.446535   -0.419681  0.00261255
         395   -0.406515   -0.419647  0.00260615
         396   -0.448661   -0.419721   0.0026006
         397   -0.404994   -0.419683  0.00259431
         398   -0.450137    -0.41976  0.00258892
         399   -0.512617   -0.419993  0.00259287
         400   -0.444525   -0.420054  0.00258711
         401   -0.499251   -0.420251  0.00258819
         402   -0.404829   -0.420213  0.00258204
         403   -0.414974     -0.4202  0.00257566
         404   -0.388817   -0.420122  0.00257046
         405   -0.357354   -0.419967  0.00256878
         406   -0.431584   -0.419996  0.00256261
         407   -0.415926   -0.419986  0.00255633
         408   -0.368687    -0.41986  0.00255316
         409   -0.396826   -0.419804  0.00254754
         410   -0.482979   -0.419958  0.00254598
         411    -0.43242   -0.419988  0.00253996
         412   -0.442557   -0.420043  0.00253439
         413   -0.403329   -0.420003  0.00252858
         414   -0.494722   -0.420183   0.0025289
         415   -0.468494     -0.4203  0.00252549
         416   -0.440235   -0.420348  0.00251987
         417    -0.37867   -0.420248  0.00251581
         418   -0.386285   -0.420166   0.0025111
         419   -0.361433   -0.420026  0.00250902
         420   -0.423879   -0.420035  0.00250306
         421   -0.392374    -0.41997  0.00249798
         422   -0.405085   -0.419934  0.00249231
         423    -0.32704   -0.419715  0.00249607
         424   -0.314108   -0.419466  0.00250258
         425   -0.342735   -0.419285   0.0025032
         426   -0.360806   -0.419148  0.00250108
         427   -0.407113    -0.41912  0.00249538
         428   -0.397193   -0.419068  0.00249008
         429   -0.441992   -0.419122  0.00248485
         430   -0.408128   -0.419096   0.0024792
         431   -0.414622   -0.419086  0.00247347
         432   -0.413671   -0.419073  0.00246778
         433   -0.432375   -0.419104  0.00246227
         434   -0.403514   -0.419068  0.00245686
         435   -0.461063   -0.419165   0.0024531
         436   -0.372176   -0.419057  0.00244984
         437   -0.371904   -0.418949  0.00244661
         438   -0.366122   -0.418828    0.002444
         439    -0.32074   -0.418605  0.00244862
         440     -0.3372    -0.41842  0.00245004
         441   -0.339168    -0.41824  0.00245106
         442   -0.385742   -0.418167  0.00244662
         443   -0.343533   -0.417998  0.00244689
         444   -0.390106   -0.417935  0.00244219
         445   -0.332676   -0.417744   0.0024442
         446   -0.391445   -0.417685  0.00243943
         447   -0.367728   -0.417573  0.00243654
         448   -0.424725   -0.417589  0.00243115
         449   -0.398693   -0.417547   0.0024261
         450   -0.421269   -0.417555  0.00242072
         451   -0.456863   -0.417642  0.00241692
         452   -0.375129   -0.417548   0.0024134
         453    -0.40342   -0.417517  0.00240828
         454   -0.370832   -0.417414  0.00240517
         455   -0.372412   -0.417316  0.00240192
         456   -0.356928   -0.417183   0.0024003
         457   -0.384289   -0.417111  0.00239612
         458    -0.41318   -0.417103  0.00239091
         459   -0.410497   -0.417088  0.00238574
         460   -0.404328    -0.41706  0.00238072
         461   -0.393168   -0.417009  0.00237612
         462   -0.405708   -0.416984   0.0023711
         463   -0.420004   -0.416991  0.00236599
         464   -0.404737   -0.416964  0.00236103
         465   -0.383188   -0.416892  0.00235707
         466   -0.411575    -0.41688  0.00235204
         467    -0.41608   -0.416878  0.00234701
         468   -0.387717   -0.416816  0.00234282
         469   -0.411599   -0.416805  0.00233785
         470   -0.434378   -0.416842  0.00233318
         471   -0.437578   -0.416886  0.00232864
         472   -0.414879   -0.416882  0.00232371
         473   -0.424075   -0.416897  0.00231884
         474   -0.399081    -0.41686  0.00231426
         475   -0.433234   -0.416894  0.00230964
         476   -0.396367   -0.416851  0.00230519
         477   -0.444159   -0.416908  0.00230107
         478   -0.420188   -0.416915  0.00229627
         479   -0.404766    -0.41689  0.00229161
         480   -0.393917   -0.416842  0.00228734
         481   -0.459007    -0.41693  0.00228426
         482   -0.397552   -0.416889  0.00227988
         483   -0.373753     -0.4168   0.0022769
         484   -0.375403   -0.416715  0.00227381
         485   -0.394117   -0.416668   0.0022696
         486   -0.380507   -0.416594  0.00226614
         487    -0.41912   -0.416599   0.0022615
         488   -0.444036   -0.416655  0.00225756
         489   -0.369175   -0.416558  0.00225503
         490   -0.332569   -0.416387  0.00225694
         491   -0.340298   -0.416232  0.00225765
         492   -0.330688   -0.416058  0.00225975
         493   -0.306332   -0.415835   0.0022661
         494   -0.367538   -0.415737  0.00226362
         495   -0.344905   -0.415594  0.00226357
         496    -0.40447   -0.415572  0.00225911
         497   -0.420399   -0.415582  0.00225459
         498   -0.515049   -0.415781  0.00225889
         499   -0.435871   -0.415822  0.00225472
         500   -0.455562   -0.415901  0.00225161
         501   -0.457873   -0.415985  0.00224868
         502   -0.422357   -0.415998  0.00224423
         503   -0.457266    -0.41608  0.00224127
         504   -0.426675   -0.416101  0.00223692
         505   -0.444355   -0.416157  0.00223319
         506   -0.452941   -0.416229  0.00222996
         507   -0.453938   -0.416304   0.0022268
         508   -0.396014   -0.416264  0.00222278
         509   -0.394186    -0.41622  0.00221884
         510   -0.403929   -0.416196  0.00221462
         511   -0.421042   -0.416206   0.0022103
         512   -0.479367   -0.416329  0.00220942
         513   -0.404606   -0.416306  0.00220524
         514   -0.330832    -0.41614  0.00220721
         515   -0.392864   -0.416095  0.00220338
         516   -0.421358   -0.416105  0.00219914
         517   -0.366197   -0.416008    0.002197
         518   -0.377487   -0.415934  0.00219402
         519   -0.389307   -0.415883  0.00219039
         520   -0.405033   -0.415862  0.00218628
         521   -0.415553   -0.415861  0.00218208
         522   -0.390067   -0.415812  0.00217846
         523   -0.414074   -0.415808   0.0021743
         524    -0.44991   -0.415874  0.00217112
         525   -0.490061   -0.416015  0.00217158
         526   -0.508546   -0.416191  0.00217457
         527    -0.49558   -0.416341  0.00217565
         528   -0.520242   -0.416538  0.00218041
         529   -0.525071   -0.416743  0.00218592
         530   -0.538077   -0.416972  0.00219375
         531   -0.493103   -0.417116   0.0021943
         532   -0.449991   -0.417177  0.00219105
         533   -0.423323   -0.417189  0.00218697
         534   -0.391585   -0.417141   0.0021834
         535   -0.422483   -0.417151  0.00217934
         536   -0.440536   -0.417195  0.00217571
         537   -0.430623    -0.41722   0.0021718
         538   -0.382283   -0.417155  0.00216873
         539   -0.340825   -0.417013  0.00216933
         540   -0.356989   -0.416902  0.00216816
         541   -0.364245   -0.416805  0.00216633
         542   -0.324122   -0.416634  0.00216908
         543   -0.427846   -0.416654  0.00216518
         544   -0.484118   -0.416778  0.00216475
         545   -0.440174   -0.416821   0.0021612
         546   -0.383757   -0.416761  0.00215809
         547   -0.391197   -0.416714  0.00215465
         548   -0.425599    -0.41673  0.00215078
         549   -0.429776   -0.416754  0.00214699
         550   -0.385488   -0.416697  0.00214384
         551   -0.385793   -0.416641  0.00214069
         552    -0.40416   -0.416618  0.00213693
         553   -0.336525   -0.416474  0.00213797
         554   -0.310006   -0.416281  0.00214273
         555   -0.411855   -0.416273  0.00213888
         556    -0.40292   -0.416249  0.00213517
         557   -0.374562   -0.416175  0.00213265
         558    -0.36351    -0.41608  0.00213091
         559   -0.401795   -0.416055  0.00212725
         560   -0.412961   -0.416049  0.00212346
         561   -0.411126    -0.41604  0.00211969
         562   -0.327423   -0.415883  0.00212178
         563    -0.38539   -0.415828   0.0021187
