#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
        1573        0.04     1.38678   0.0498872
        1574           0      1.3859   0.0498633
        1575        2.56     1.38664   0.0498372
        1576           1      1.3864   0.0498062
        1577        0.36     1.38575   0.0497789
        1578        1.96     1.38611   0.0497487
        1579        1.96     1.38647   0.0497185
        1580           1     1.38623   0.0496876
        1581        0.36     1.38558   0.0496604
        1582           0      1.3847   0.0496368
        1583        0.04     1.38385   0.0496127
        1584        1.44     1.38389   0.0495814
        1585        0.16     1.38312   0.0495561
        1586        0.64     1.38265   0.0495271
        1587        0.36       1.382      0.0495
        1588        2.56     1.38275   0.0494744
        1589        2.56     1.38349   0.0494488
        1590           1     1.38325   0.0494183
        1591        0.36      1.3826   0.0493915
        1592        0.36     1.38196   0.0493646
        1593        1.44       1.382   0.0493336
        1594        2.56     1.38274   0.0493082
        1595        2.56     1.38347   0.0492828
        1596        3.24     1.38464   0.0492657
        1597        2.56     1.38537   0.0492403
        1598        1.96     1.38573   0.0492108
        1599           4     1.38737   0.0492072
        1600        1.44      1.3874   0.0491765
        1601        0.16     1.38663   0.0491517
        1602           1     1.38639   0.0491216
        1603        1.96     1.38675   0.0490923
        1604        0.64     1.38628   0.0490639
        1605        0.36     1.38564   0.0490375
        1606        0.36     1.38501   0.0490111
        1607           0     1.38414   0.0489882
        1608        0.36     1.38351   0.0489619
        1609        1.96     1.38387   0.0489327
        1610        1.44      1.3839   0.0489024
        1611           1     1.38366   0.0488726
        1612        0.16      1.3829   0.0488482
        1613        0.36     1.38227    0.048822
        1614           1     1.38203   0.0487923
        1615           1      1.3818   0.0487627
        1616           0     1.38094     0.04874
        1617        0.04     1.38011   0.0487169
        1618        0.04     1.37928   0.0486938
        1619        0.04     1.37846   0.0486708
        1620        0.16      1.3777   0.0486466
        1621        0.16     1.37695   0.0486223
        1622        1.44     1.37699   0.0485924
        1623        2.56     1.37772   0.0485679
        1624           4     1.37933   0.0485648
        1625        1.44     1.37937    0.048535
        1626        0.04     1.37855   0.0485121
        1627           0      1.3777   0.0484897
        1628        0.16     1.37695   0.0484657
        1629           1     1.37672   0.0484365
        1630        0.04      1.3759   0.0484137
        1631           1     1.37567   0.0483846
        1632        0.16     1.37493   0.0483607
        1633        0.36      1.3743    0.048335
        1634        0.04     1.37349   0.0483124
        1635        0.36     1.37287   0.0482868
        1636           0     1.37203   0.0482646
        1637        0.04     1.37122   0.0482419
        1638        3.24     1.37236    0.048226
        1639           1     1.37213   0.0481971
        1640        0.64     1.37168   0.0481698
        1641        1.44     1.37172   0.0481404
        1642        0.64     1.37128   0.0481132
        1643           0     1.37044   0.0480911
        1644        0.16     1.36971   0.0480675
        1645        1.44     1.36975   0.0480383
        1646        0.16     1.36902   0.0480147
        1647        1.44     1.36906   0.0479856
        1648           1     1.36883    0.047957
        1649        0.64     1.36839     0.04793
        1650        0.36     1.36778   0.0479048
        1651        0.04     1.36698   0.0478825
        1652        0.04     1.36617   0.0478603
        1653        0.04     1.36537   0.0478381
        1654        0.16     1.36464   0.0478147
        1655        0.16     1.36392   0.0477913
        1656           0     1.36309   0.0477696
        1657           0     1.36227   0.0477478
        1658        0.04     1.36147   0.0477257
        1659        0.36     1.36087   0.0477007
        1660        0.16     1.36014   0.0476775
        1661        3.24     1.36128   0.0476622
        1662        3.24     1.36241    0.047647
        1663        1.44     1.36245   0.0476183
        1664           1     1.36224   0.0475902
        1665        1.96     1.36259    0.047563
        1666           1     1.36238   0.0475349
        1667        2.56      1.3631   0.0475118
        1668        1.96     1.36345   0.0474847
        1669        1.44      1.3635   0.0474563
        1670        2.56     1.36422   0.0474333
        1671        0.16     1.36349   0.0474104
        1672        1.44     1.36354    0.047382
        1673        0.36     1.36294   0.0473575
        1674        0.16     1.36222   0.0473347
        1675        0.16      1.3615   0.0473118
        1676           1     1.36129   0.0472841
        1677        0.16     1.36057   0.0472613
        1678        0.64     1.36014   0.0472351
        1679        1.96      1.3605   0.0472083
        1680        3.24     1.36162   0.0471935
        1681        0.64     1.36119   0.0471674
        1682        0.64     1.36076   0.0471413
        1683        0.04     1.35998   0.0471198
        1684        0.36     1.35938   0.0470956
        1685        1.96     1.35974    0.047069
        1686        6.76     1.36294   0.0471499
        1687        7.84     1.36678    0.047278
        1688        4.84     1.36884   0.0472947
        1689        7.84     1.37267   0.0474217
        1690           1     1.37245   0.0473941
        1691        0.64     1.37202   0.0473681
        1692        1.44     1.37206   0.0473401
        1693        1.96      1.3724   0.0473134
        1694        0.16     1.37169   0.0472909
        1695        2.56     1.37239   0.0472682
        1696        1.96     1.37274   0.0472416
        1697        0.16     1.37202   0.0472192
        1698        1.96     1.37237   0.0471926
        1699        1.96     1.37271   0.0471661
        1700           4     1.37426   0.0471637
        1701        1.96      1.3746   0.0471372
        1702        1.96     1.37495   0.0471108
        1703        2.56     1.37564   0.0470882
        1704        0.36     1.37505   0.0470644
        1705        0.36     1.37445   0.0470405
        1706           1     1.37423   0.0470135
        1707        0.36     1.37364   0.0469897
        1708        0.36     1.37304   0.0469659
        1709           0     1.37224   0.0469453
        1710        0.64     1.37181   0.0469198
        1711        0.16      1.3711   0.0468977
        1712        1.96     1.37145   0.0468716
        1713        1.44     1.37149   0.0468443
        1714        1.44     1.37153    0.046817
        1715        0.04     1.37075   0.0467961
        1716        0.16     1.37005   0.0467741
        1717        0.64     1.36962   0.0467488
        1718        0.04     1.36885    0.046728
        1719        0.64     1.36842   0.0467028
        1720           1     1.36821   0.0466761
        1721           1       1.368   0.0466495
        1722        1.96     1.36834   0.0466237
        1723        2.56     1.36903   0.0466017
        1724        0.64     1.36861   0.0465766
        1725           1     1.36839   0.0465501
        1726        0.64     1.36797    0.046525
        1727        1.44     1.36801   0.0464981
        1728        0.36     1.36743   0.0464749
        1729        0.64     1.36701   0.0464499
        1730        0.36     1.36643   0.0464267
        1731           1     1.36622   0.0464004
        1732        0.16     1.36552   0.0463788
        1733        0.64      1.3651   0.0463539
        1734        0.16     1.36441   0.0463324
        1735        3.24     1.36549   0.0463183
        1736        0.16     1.36479   0.0462968
        1737           1     1.36458   0.0462706
        1738           0      1.3638   0.0462507
        1739        0.64     1.36338    0.046226
        1740        3.24     1.36446    0.046212
        1741        0.16     1.36377   0.0461906
        1742        0.04     1.36301   0.0461703
        1743        0.16     1.36232    0.046149
        1744        0.16     1.36163   0.0461277
        1745        1.44     1.36167   0.0461013
        1746        0.36      1.3611   0.0460785
        1747           1     1.36089   0.0460525
        1748        1.96     1.36124   0.0460275
        1749        0.36     1.36066   0.0460047
        1750        0.04     1.35991   0.0459846
        1751        0.04     1.35915   0.0459645
        1752        0.16     1.35847   0.0459434
        1753           0      1.3577   0.0459237
        1754        0.04     1.35694   0.0459037
        1755        0.04     1.35619   0.0458837
        1756        0.64     1.35579   0.0458593
        1757        0.36     1.35522   0.0458367
        1758        0.36     1.35465   0.0458142
        1759        0.36     1.35409   0.0457916
        1760        0.04     1.35334   0.0457717
        1761        1.44     1.35339   0.0457457
        1762        0.64     1.35299   0.0457215
        1763        0.16     1.35231   0.0457006
        1764        0.64      1.3519   0.0456765
        1765           1     1.35171    0.045651
        1766           1     1.35151   0.0456256
        1767        0.64      1.3511   0.0456016
        1768        3.24     1.35217   0.0455883
        1769        0.16      1.3515   0.0455675
        1770           1      1.3513   0.0455422
        1771        0.16     1.35063   0.0455215
        1772        0.36     1.35007   0.0454992
        1773        2.56     1.35075   0.0454787
        1774        2.56     1.35143   0.0454581
        1775        3.24      1.3525    0.045445
        1776        2.56     1.35318   0.0454245
        1777        0.04     1.35244   0.0454049
        1778        0.16     1.35177   0.0453843
        1779           0     1.35101   0.0453652
        1780        0.16     1.35034   0.0453446
        1781        0.64     1.34994   0.0453209
        1782        3.24       1.351   0.0453079
        1783           4     1.35248   0.0453068
        1784        0.36     1.35193   0.0452849
        1785        0.64     1.35153   0.0452612
        1786        1.96     1.35187   0.0452372
        1787        4.84     1.35382    0.045254
        1788        0.64     1.35342   0.0452304
        1789        0.36     1.35287   0.0452085
        1790        2.56     1.35354   0.0451883
        1791        2.56     1.35422   0.0451681
        1792        1.44     1.35426   0.0451429
        1793        2.56     1.35494   0.0451228
        1794           1     1.35474    0.045098
        1795           0     1.35398   0.0450792
        1796        0.04     1.35325   0.0450601
        1797        1.44      1.3533    0.045035
        1798           4     1.35477    0.045034
        1799        5.76     1.35722   0.0450755
        1800        0.64     1.35682   0.0450522
        1801        0.04     1.35609   0.0450331
        1802           0     1.35534   0.0450144
        1803        0.04     1.35461   0.0449954
        1804        0.64     1.35421   0.0449722
        1805        0.04     1.35348   0.0449532
        1806        0.16     1.35282   0.0449331
        1807        0.04      1.3521   0.0449141
        1808        0.16     1.35144   0.0448941
        1809        0.04     1.35071   0.0448752
        1810        0.64     1.35032   0.0448521
        1811        2.56     1.35099   0.0448323
        1812        1.44     1.35104   0.0448076
        1813        0.36     1.35049   0.0447862
        1814        0.36     1.34994   0.0447649
        1815        0.04     1.34922    0.044746
        1816           1     1.34903   0.0447218
        1817           1     1.34884   0.0446976
        1818        0.64     1.34845   0.0446747
        1819        0.64     1.34806   0.0446518
        1820        0.04     1.34734   0.0446331
        1821        0.16     1.34669   0.0446133
        1822        0.64      1.3463   0.0445905
        1823        1.96     1.34664   0.0445673
        1824        4.84     1.34855    0.044584
        1825           9     1.35275   0.0447563
        1826        2.56     1.35341   0.0447367
        1827        0.16     1.35275    0.044717
        1828           0     1.35201   0.0446986
        1829        0.64     1.35162   0.0446759
        1830           4     1.35307   0.0446749
        1831        7.84     1.35661   0.0447908
        1832        5.76     1.35902   0.0448308
        1833        1.96     1.35935   0.0448075
        1834           1     1.35915   0.0447835
        1835        0.16      1.3585   0.0447639
        1836        0.16     1.35784   0.0447442
        1837        1.44     1.35789   0.0447199
        1838        1.44     1.35793   0.0446956
        1839        0.04     1.35722    0.044677
        1840        0.64     1.35683   0.0446545
        1841        0.64     1.35644   0.0446319
        1842           1     1.35624   0.0446081
        1843        0.36      1.3557   0.0445872
        1844        0.64     1.35531   0.0445647
        1845        3.24     1.35634   0.0445522
        1846        1.44     1.35638   0.0445281
        1847        0.64     1.35599   0.0445057
        1848           0     1.35526   0.0444876
        1849        1.96     1.35559   0.0444648
        1850        1.44     1.35563   0.0444408
        1851        0.64     1.35525   0.0444185
        1852        0.36     1.35471   0.0443977
        1853        0.16     1.35406   0.0443784
        1854        0.64     1.35368   0.0443562
        1855        1.44     1.35373   0.0443323
        1856           1     1.35353   0.0443088
        1857        0.64     1.35315   0.0442866
        1858        0.04     1.35244   0.0442684
        1859           1     1.35225    0.044245
        1860           0     1.35153   0.0442272
        1861        1.96     1.35185   0.0442046
        1862        3.24     1.35287   0.0441925
        1863        3.24     1.35388   0.0441804
        1864           4      1.3553   0.0441795
        1865           4     1.35672   0.0441786
        1866           4     1.35814   0.0441776
        1867           1     1.35794   0.0441544
        1868        0.64     1.35756   0.0441324
        1869        0.04     1.35685   0.0441144
        1870        0.36     1.35632    0.044094
        1871        0.64     1.35594   0.0440721
        1872           0     1.35521   0.0440546
        1873        3.24     1.35622   0.0440425
        1874        6.76      1.3591   0.0441133
        1875        6.76     1.36198   0.0441837
        1876        1.44     1.36203   0.0441602
        1877           0      1.3613   0.0441426
        1878           0     1.36058   0.0441251
        1879        0.16     1.35994   0.0441062
        1880        0.04     1.35923   0.0440883
        1881        0.16      1.3586   0.0440695
        1882        0.64     1.35821   0.0440478
        1883        0.04     1.35751   0.0440299
        1884        0.64     1.35713   0.0440082
        1885        1.44     1.35718   0.0439849
        1886        1.96      1.3575   0.0439627
        1887           0     1.35678   0.0439453
        1888        0.16     1.35614   0.0439266
        1889        2.56     1.35678    0.043908
        1890        0.04     1.35608   0.0438903
        1891           0     1.35537   0.0438729
        1892        0.16     1.35474   0.0438543
        1893        1.44     1.35478   0.0438311
        1894           1     1.35459   0.0438084
        1895        2.56     1.35523   0.0437899
        1896           4     1.35662    0.043789
        1897        4.84     1.35846   0.0438044
        1898           4     1.35985   0.0438034
        1899        3.24     1.36084   0.0437916
        1900        1.96     1.36116   0.0437696
        1901        2.56     1.36179   0.0437512
        1902        1.96      1.3621   0.0437293
        1903        3.24     1.36309   0.0437174
        1904        3.24     1.36408   0.0437056
        1905        0.04     1.36338   0.0436882
        1906           0     1.36267   0.0436711
        1907        0.64     1.36229   0.0436499
        1908        0.36     1.36176   0.0436301
        1909           4     1.36314   0.0436292
        1910           4     1.36452   0.0436282
        1911        6.76     1.36735   0.0436966
        1912        4.84     1.36916   0.0437115
        1913           0     1.36845   0.0436945
        1914           0     1.36773   0.0436775
        1915           1     1.36754   0.0436551
        1916        1.96     1.36785   0.0436334
        1917        0.04     1.36716   0.0436162
        1918           1     1.36697   0.0435938
        1919           0     1.36625   0.0435769
        1920        0.16     1.36562   0.0435588
        1921        1.44     1.36566   0.0435361
        1922        2.56     1.36629   0.0435179
        1923        5.76     1.36857   0.0435552
        1924        5.76     1.37085   0.0435923
        1925        6.76     1.37365   0.0436595
        1926        6.76     1.37645   0.0437263
        1927        7.84      1.3798   0.0438321
        1928        7.84     1.38315   0.0439372
        1929        4.84     1.38495    0.043951
        1930        6.76     1.38773   0.0440163
        1931        0.64     1.38734   0.0439953
        1932           0     1.38663   0.0439783
        1933        1.96     1.38692   0.0439566
        1934        3.24     1.38788   0.0439443
        1935        0.16     1.38725   0.0439262
        1936        0.36     1.38671   0.0439067
        1937        1.96     1.38701    0.043885
        1938        3.24     1.38797   0.0438728
        1939        3.24     1.38892   0.0438606
        1940           4     1.39027   0.0438586
        1941        4.84     1.39205    0.043872
        1942        0.64     1.39166   0.0438511
        1943        0.04     1.39096   0.0438341
        1944        0.16     1.39033   0.0438161
        1945        0.04     1.38963   0.0437991
        1946           1     1.38943    0.043777
        1947        1.96     1.38973   0.0437555
        1948        3.24     1.39068   0.0437434
        1949        0.64     1.39029   0.0437226
        1950           0     1.38958    0.043706
        1951        0.16     1.38895   0.0436881
        1952        1.44     1.38898   0.0436658
        1953        0.16     1.38835   0.0436479
        1954        0.04     1.38766   0.0436311
        1955        1.44     1.38768   0.0436087
        1956        0.36     1.38716   0.0435896
        1957           0     1.38645   0.0435731
        1958        2.56     1.38705    0.043555
        1959        5.76     1.38928   0.0435899
        1960           4     1.39061    0.043588
        1961        1.44     1.39064   0.0435658
        1962        0.16     1.39001   0.0435481
        1963           1     1.38981   0.0435264
        1964        0.04     1.38912   0.0435096
        1965           0     1.38842   0.0434932
        1966           1     1.38822   0.0434716
        1967        0.16      1.3876   0.0434539
        1968        0.16     1.38697   0.0434363
        1969        1.44       1.387   0.0434143
        1970        1.44     1.38703   0.0433923
        1971        0.36      1.3865   0.0433734
        1972           1     1.38631   0.0433518
        1973        0.36     1.38579    0.043333
        1974           4     1.38711   0.0433313
        1975        4.84     1.38886   0.0433446
        1976           4     1.39018   0.0433428
        1977        1.44     1.39021   0.0433209
        1978           0      1.3895   0.0433047
        1979        1.44     1.38953   0.0432828
        1980        0.36     1.38901    0.043264
        1981        0.36     1.38849   0.0432453
        1982        0.64     1.38811   0.0432252
        1983        1.44     1.38814   0.0432034
        1984           1     1.38794    0.043182
        1985        0.04     1.38726   0.0431656
        1986        0.64     1.38689   0.0431455
        1987           0     1.38619   0.0431294
        1988        1.44     1.38622   0.0431078
        1989           0     1.38552   0.0430917
        1990        0.36     1.38501   0.0430732
        1991        0.36     1.38449   0.0430546
        1992        0.04     1.38382   0.0430383
        1993        0.04     1.38314    0.043022
        1994           1     1.38295   0.0430008
        1995        0.64     1.38258   0.0429809
        1996        0.64      1.3822   0.0429609
        1997        0.64     1.38183    0.042941
        1998           1     1.38164     0.04292
        1999        2.56     1.38223   0.0429025
        2000        0.36     1.38172   0.0428841
