#      BLOCK:  	 ACTUAL_R:       R_AVE:       ERROR:
         2360      1.76197       2.2156    0.0739577
         2361      1.38892      2.21525    0.0739272
         2362      1.16878      2.21481    0.0738972
         2363      2.34395      2.21486     0.073866
         2364      2.34395      2.21491    0.0738348
         2365      2.34395      2.21497    0.0738035
         2366      2.34395      2.21502    0.0737724
         2367      2.34395      2.21508    0.0737412
         2368      2.34395      2.21513    0.0737101
         2369      2.34395      2.21519     0.073679
         2370      2.76563      2.21542    0.0736483
         2371      2.84437      2.21568    0.0736177
         2372      2.30811      2.21572    0.0735866
         2373      2.30811      2.21576    0.0735556
         2374      2.30811       2.2158    0.0735246
         2375      1.82731      2.21564    0.0734939
         2376      1.82731      2.21547    0.0734631
         2377      2.23637      2.21548    0.0734322
         2378      2.23637      2.21549    0.0734013
         2379      2.23637       2.2155    0.0733705
         2380      2.23637      2.21551    0.0733396
         2381      1.07232      2.21503    0.0733104
         2382      1.02416      2.21453    0.0732813
         2383     0.791662      2.21393     0.073253
         2384     0.791662      2.21334    0.0732247
         2385     0.887304      2.21278    0.0731961
         2386     0.773377      2.21218    0.0731679
         2387     0.773377      2.21157    0.0731397
         2388     0.773377      2.21097    0.0731116
         2389     0.531918      2.21027    0.0730843
         2390     0.531918      2.20957    0.0730571
         2391     0.531918      2.20886    0.0730299
         2392     0.531918      2.20816    0.0730028
         2393     0.531918      2.20746    0.0729756
         2394     0.531918      2.20676    0.0729485
         2395     0.531918      2.20606    0.0729214
         2396     0.631898      2.20541    0.0728939
         2397     0.631898      2.20475    0.0728664
         2398     0.631898      2.20409     0.072839
         2399     0.631898      2.20344    0.0728116
         2400     0.631898      2.20278    0.0727842
         2401     0.631898      2.20213    0.0727568
         2402     0.631898      2.20148    0.0727294
         2403     0.631898      2.20082    0.0727021
         2404     0.631898      2.20017    0.0726748
         2405     0.631898      2.19952    0.0726475
         2406     0.631898      2.19887    0.0726202
         2407     0.903163      2.19833     0.072592
         2408     0.903163      2.19779    0.0725639
         2409     0.903163      2.19725    0.0725357
         2410     0.903163      2.19672    0.0725076
         2411     0.903163      2.19618    0.0724795
         2412     0.903163      2.19564    0.0724514
         2413     0.903163      2.19511    0.0724234
         2414      1.17192      2.19468    0.0723946
         2415      1.17192      2.19426    0.0723659
         2416      1.17192      2.19384    0.0723371
         2417      1.23191      2.19344    0.0723083
         2418      1.34493      2.19309    0.0722793
         2419      1.34493      2.19274    0.0722502
         2420      1.34493      2.19239    0.0722212
         2421      1.34493      2.19204    0.0721922
         2422       1.1794      2.19162    0.0721636
         2423       1.1794       2.1912     0.072135
         2424       1.1794      2.19078    0.0721065
         2425       1.1794      2.19037    0.0720779
         2426       1.1794      2.18995    0.0720494
         2427       1.1794      2.18953    0.0720209
         2428       1.1794      2.18912    0.0719925
         2429     0.823951      2.18856     0.071965
         2430      1.06051      2.18809    0.0719369
         2431     0.774146      2.18751    0.0719097
         2432     0.749687      2.18692    0.0718825
         2433     0.749687      2.18633    0.0718554
         2434     0.749687      2.18574    0.0718283
         2435     0.749687      2.18515    0.0718012
         2436     0.749687      2.18456    0.0717741
         2437     0.749687      2.18397    0.0717471
         2438      1.28154       2.1836    0.0717186
         2439      1.28154      2.18323    0.0716902
         2440      1.46245      2.18294    0.0716614
         2441     0.922679      2.18242    0.0716339
         2442     0.922679       2.1819    0.0716064
         2443     0.617302      2.18126      0.07158
         2444     0.617302      2.18062    0.0715535
         2445     0.617302      2.17998    0.0715271
         2446      1.65383      2.17977    0.0714982
         2447      1.15659      2.17935    0.0714702
         2448      1.15659      2.17893    0.0714422
         2449      1.26253      2.17856     0.071414
         2450      1.26253      2.17818    0.0713858
         2451      2.11586      2.17816    0.0713567
         2452      2.21891      2.17818    0.0713276
         2453      1.29998      2.17782    0.0712994
         2454      1.29998      2.17746    0.0712712
         2455      1.29998       2.1771    0.0712431
         2456      1.29998      2.17675     0.071215
         2457      1.29998      2.17639    0.0711869
         2458     0.689402      2.17578    0.0711605
         2459     0.689402      2.17518    0.0711341
         2460     0.689402      2.17457    0.0711078
         2461       1.8432      2.17444     0.071079
         2462      2.27436      2.17448    0.0710501
         2463      1.47949       2.1742    0.0710218
         2464      1.47949      2.17392    0.0709936
         2465      1.47949      2.17363    0.0709653
         2466      1.47949      2.17335    0.0709371
         2467      1.47949      2.17307    0.0709089
         2468      1.47949      2.17279    0.0708807
         2469       1.7808      2.17263    0.0708522
         2470     0.756365      2.17206    0.0708258
         2471     0.756365      2.17149    0.0707995
         2472      1.73619      2.17131     0.070771
         2473      1.86974      2.17119    0.0707425
         2474      1.74854      2.17102    0.0707141
         2475      1.74854      2.17085    0.0706857
         2476       1.9453      2.17076    0.0706572
         2477       1.9453      2.17066    0.0706288
         2478       1.9453      2.17057    0.0706003
         2479      1.06651      2.17013    0.0705732
         2480      1.06651      2.16968    0.0705462
         2481      1.06651      2.16924    0.0705191
         2482      1.26154      2.16887    0.0704917
         2483      1.26154      2.16851    0.0704642
         2484      1.26154      2.16814    0.0704368
         2485      1.26154      2.16778    0.0704094
         2486      1.26154      2.16741     0.070382
         2487      1.28954      2.16706    0.0703546
         2488      1.19752      2.16667    0.0703274
         2489      1.19752      2.16628    0.0703002
         2490      1.19752      2.16589     0.070273
         2491     0.797387      2.16534     0.070247
         2492     0.797387      2.16479    0.0702209
         2493     0.797387      2.16424    0.0701949
         2494     0.797387       2.1637    0.0701689
         2495     0.797387      2.16315    0.0701429
         2496     0.797387       2.1626    0.0701169
         2497     0.865737      2.16208    0.0700908
         2498     0.865737      2.16156    0.0700646
         2499     0.865737      2.16105    0.0700385
         2500     0.865737      2.16053    0.0700124
         2501     0.865737      2.16001    0.0699863
         2502     0.865737      2.15949    0.0699602
         2503     0.865737      2.15898    0.0699342
         2504     0.865737      2.15846    0.0699082
         2505      1.30381      2.15812    0.0698811
         2506      1.30381      2.15778     0.069854
         2507      1.30381      2.15744     0.069827
         2508      1.30381       2.1571       0.0698
         2509      1.30381      2.15676     0.069773
         2510      1.30381      2.15642     0.069746
         2511      1.30381      2.15608     0.069719
         2512      1.21544       2.1557    0.0696923
         2513      1.43715      2.15542    0.0696651
         2514      1.75196      2.15526    0.0696376
         2515      2.85345      2.15553    0.0696105
         2516      3.21746      2.15595    0.0695841
         2517      3.21746      2.15638    0.0695577
         2518      3.21746       2.1568    0.0695314
         2519      3.21746      2.15722     0.069505
         2520      2.71199      2.15744    0.0694778
         2521      2.71199      2.15766    0.0694506
         2522      2.71199      2.15788    0.0694234
         2523      2.08733      2.15785    0.0693959
         2524      2.08733      2.15782    0.0693684
         2525      1.79107      2.15768     0.069341
         2526      1.79107      2.15753    0.0693137
         2527      1.79107      2.15739    0.0692864
         2528      1.90118      2.15729    0.0692591
         2529      1.90118      2.15719    0.0692318
         2530      2.06594      2.15715    0.0692044
         2531      2.10798      2.15713    0.0691771
         2532      1.85414      2.15701    0.0691499
         2533      1.33746      2.15669    0.0691233
         2534      1.33746      2.15636    0.0690968
         2535      1.33746      2.15604    0.0690703
         2536      1.33746      2.15572    0.0690438
         2537      2.20328      2.15574    0.0690166
         2538      2.20328      2.15575    0.0689894
         2539      1.46735      2.15548    0.0689627
         2540      1.46735      2.15521    0.0689361
         2541      1.46735      2.15494    0.0689095
         2542      1.15573      2.15455    0.0688835
         2543      1.15573      2.15416    0.0688575
         2544      1.15573      2.15376    0.0688316
         2545      1.15573      2.15337    0.0688057
         2546      1.15573      2.15298    0.0687797
         2547      1.15573      2.15259    0.0687538
         2548     0.918921       2.1521    0.0687286
         2549     0.918921      2.15162    0.0687033
         2550      2.01546      2.15157    0.0686764
         2551      2.01546      2.15151    0.0686495
         2552      2.97334      2.15184    0.0686233
         2553      2.97334      2.15216    0.0685972
         2554      2.44765      2.15227    0.0685704
         2555      2.11786      2.15226    0.0685436
         2556      3.22341      2.15268     0.068518
         2557      3.22341       2.1531    0.0684925
         2558      3.82695      2.15375    0.0684689
         2559      3.82695      2.15441    0.0684452
         2560      2.95432      2.15472    0.0684192
         2561       1.4929      2.15446     0.068393
         2562       1.4929       2.1542    0.0683668
         2563       1.4929      2.15394    0.0683406
         2564       1.4929      2.15369    0.0683144
         2565       1.4929      2.15343    0.0682882
         2566       1.4929      2.15317    0.0682621
         2567       1.4929      2.15291     0.068236
         2568       1.4929      2.15266    0.0682099
         2569      1.69556      2.15248    0.0681836
         2570      1.69556       2.1523    0.0681573
         2571      1.11253       2.1519     0.068132
         2572      1.11253      2.15149    0.0681067
         2573      1.11253      2.15109    0.0680814
         2574      1.11253      2.15068    0.0680561
         2575       1.1584       2.1503    0.0680308
         2576       1.1584      2.14991    0.0680055
         2577      2.29358      2.14997    0.0679791
         2578      2.40317      2.15007    0.0679528
         2579      2.48759       2.1502    0.0679265
         2580      2.48759      2.15033    0.0679003
         2581      2.47729      2.15046    0.0678741
         2582      1.50443      2.15021    0.0678483
         2583      2.13493       2.1502     0.067822
         2584      2.13493      2.15019    0.0677958
         2585      2.08677      2.15017    0.0677696
         2586      2.08677      2.15015    0.0677434
         2587      2.08677      2.15012    0.0677172
         2588      1.99348      2.15006     0.067691
         2589      2.89427      2.15035    0.0676655
         2590      2.89427      2.15064      0.06764
         2591      1.97043      2.15057    0.0676139
         2592      1.79752      2.15043    0.0675879
         2593      1.79752      2.15029     0.067562
         2594      2.35319      2.15037     0.067536
         2595      2.35319      2.15045      0.06751
         2596      2.33448      2.15052     0.067484
         2597      2.33448      2.15059    0.0674581
         2598      2.33448      2.15066    0.0674322
         2599      2.33448      2.15073    0.0674062
         2600      1.52772      2.15049    0.0673807
         2601      1.52772      2.15025    0.0673553
         2602      1.52772      2.15001    0.0673298
         2603      2.37561       2.1501     0.067304
         2604      1.64041      2.14991    0.0672784
         2605      1.64041      2.14971    0.0672529
         2606      1.94967      2.14963    0.0672271
         2607      1.94967      2.14956    0.0672013
         2608      1.94967      2.14948    0.0671756
         2609      1.94967       2.1494    0.0671499
         2610      1.66464      2.14922    0.0671244
         2611      1.66464      2.14903     0.067099
         2612     0.889373      2.14855     0.067075
         2613     0.889373      2.14807    0.0670511
         2614     0.889373      2.14759    0.0670271
         2615     0.889373      2.14711    0.0670032
         2616     0.889373      2.14662    0.0669793
         2617     0.798934      2.14611    0.0669557
         2618      2.03177      2.14607    0.0669302
         2619      1.96567        2.146    0.0669046
         2620      1.96567      2.14593    0.0668791
         2621      1.34984      2.14562    0.0668543
         2622      1.34984      2.14532    0.0668295
         2623      2.43388      2.14543    0.0668041
         2624      1.72909      2.14527    0.0667788
         2625      1.79685      2.14514    0.0667535
         2626      1.79685      2.14501    0.0667282
         2627      1.09628      2.14461     0.066704
         2628      1.09628      2.14421    0.0666798
         2629      2.02534      2.14416    0.0666545
         2630      1.59681      2.14396    0.0666294
         2631      1.59681      2.14375    0.0666044
         2632      1.59681      2.14354    0.0665794
         2633      1.59681      2.14333    0.0665545
         2634      1.69385      2.14316    0.0665294
         2635      1.47063      2.14291    0.0665047
         2636      1.47063      2.14265    0.0664799
         2637      1.74579       2.1425    0.0664549
         2638      1.64062      2.14231    0.0664299
         2639      1.64062      2.14212     0.066405
         2640      1.64062      2.14193    0.0663801
         2641      1.64062      2.14174    0.0663553
         2642     0.558445      2.14114    0.0663329
         2643     0.558445      2.14054    0.0663105
         2644     0.558445      2.13994    0.0662881
         2645      0.67756      2.13939    0.0662653
         2646      0.67756      2.13884    0.0662426
         2647      0.67756      2.13829    0.0662199
         2648      0.67756      2.13773    0.0661971
         2649      0.67756      2.13718    0.0661744
         2650      1.52118      2.13695    0.0661499
         2651      1.52118      2.13672    0.0661253
         2652      1.52118      2.13649    0.0661008
         2653      1.64288       2.1363    0.0660761
         2654      2.69558      2.13651    0.0660516
         2655      2.69558      2.13672     0.066027
         2656       1.6934      2.13656    0.0660024
         2657     0.970402      2.13612     0.065979
         2658     0.970402      2.13568    0.0659556
         2659     0.970402      2.13524    0.0659323
         2660      1.53082      2.13501    0.0659079
         2661      1.53082      2.13479    0.0658835
         2662      1.53082      2.13456    0.0658591
         2663      2.42491      2.13467    0.0658345
         2664      2.27108      2.13472    0.0658098
         2665      2.27108      2.13477    0.0657851
         2666      2.83679      2.13503    0.0657609
         2667      2.83679       2.1353    0.0657368
         2668      1.81751      2.13518    0.0657123
         2669      1.98901      2.13512    0.0656877
         2670      1.99563      2.13507    0.0656631
         2671      2.33144      2.13514    0.0656385
         2672      1.95499      2.13508     0.065614
         2673      1.95499      2.13501    0.0655895
         2674     0.651978      2.13445    0.0655673
         2675     0.651978       2.1339    0.0655451
         2676     0.651978      2.13335     0.065523
         2677     0.651978      2.13279    0.0655008
         2678     0.651978      2.13224    0.0654787
         2679     0.651978      2.13169    0.0654566
         2680      1.78358      2.13156    0.0654323
         2681      1.78358      2.13143     0.065408
         2682      1.78358       2.1313    0.0653837
         2683      1.78358      2.13117    0.0653595
         2684      1.78358      2.13104    0.0653353
         2685      1.82911      2.13093     0.065311
         2686      2.20746      2.13095    0.0652867
         2687      2.54933      2.13111    0.0652626
         2688      1.28721       2.1308    0.0652391
         2689      1.28721      2.13048    0.0652155
         2690      1.28721      2.13017    0.0651921
         2691      1.28721      2.12986    0.0651686
         2692      1.28721      2.12954    0.0651451
         2693      2.01563       2.1295    0.0651209
         2694      2.01563      2.12946    0.0650968
         2695      2.01563      2.12942    0.0650726
         2696      2.01563      2.12937    0.0650485
         2697      2.01563      2.12933    0.0650244
         2698      2.01563      2.12929    0.0650003
         2699      2.01563      2.12925    0.0649762
         2700      2.01563      2.12921    0.0649522
         2701      2.01563      2.12916    0.0649281
         2702      1.87268      2.12907    0.0649042
         2703      1.87268      2.12897    0.0648802
         2704      2.10762      2.12897    0.0648562
         2705      1.91478      2.12889    0.0648323
         2706      0.82004       2.1284    0.0648101
         2707      0.82004      2.12792     0.064788
         2708      0.82004      2.12744    0.0647659
         2709      0.82004      2.12695    0.0647437
         2710      0.82004      2.12647    0.0647216
         2711      0.82004      2.12599    0.0646996
         2712     0.720797      2.12547    0.0646778
         2713     0.720797      2.12495     0.064656
         2714     0.720797      2.12444    0.0646342
         2715       1.1843      2.12409    0.0646114
         2716       1.1843      2.12374    0.0645885
         2717       1.1843       2.1234    0.0645656
         2718     0.906894      2.12295    0.0645434
         2719     0.906894       2.1225    0.0645212
         2720     0.906894      2.12206    0.0644991
         2721     0.404387      2.12143    0.0644785
         2722     0.404387      2.12079    0.0644578
         2723     0.404387      2.12016    0.0644373
         2724      1.11415       2.1198    0.0644147
         2725      1.11415      2.11943    0.0643921
         2726      2.10093      2.11942    0.0643684
         2727      1.55753      2.11921    0.0643452
         2728      1.19028      2.11887    0.0643225
         2729      1.19028      2.11853    0.0642998
         2730      1.02589      2.11813    0.0642775
         2731      1.02589      2.11773    0.0642552
         2732      1.02589      2.11733    0.0642329
         2733      1.02589      2.11693    0.0642106
         2734      1.02589      2.11653    0.0641884
         2735      1.21676      2.11621    0.0641658
         2736      1.28378       2.1159     0.064143
         2737      1.96609      2.11585    0.0641196
         2738      1.96609      2.11579    0.0640962
         2739      1.96609      2.11574    0.0640728
         2740      1.96609      2.11568    0.0640495
         2741      1.96609      2.11563    0.0640261
         2742      2.25376      2.11568    0.0640028
         2743      2.25376      2.11573    0.0639795
         2744      2.20682      2.11576    0.0639562
         2745      1.23865      2.11544    0.0639337
         2746      1.23865      2.11512    0.0639112
         2747      1.23865       2.1148    0.0638887
         2748      1.23865      2.11448    0.0638662
         2749      1.22365      2.11416    0.0638438
         2750      1.22365      2.11384    0.0638214
         2751      1.29293      2.11354    0.0637989
         2752      1.29293      2.11324    0.0637764
         2753      1.46807      2.11301    0.0637537
         2754      1.76457      2.11288    0.0637307
         2755      1.76457      2.11275    0.0637076
         2756      1.71259      2.11261    0.0636847
         2757      2.60774      2.11279    0.0636618
         2758      2.60774      2.11297     0.063639
         2759      2.96705      2.11328    0.0636167
         2760      2.96705      2.11359    0.0635944
         2761      2.67265      2.11379    0.0635717
         2762      2.31525      2.11386    0.0635487
         2763      2.31525      2.11393    0.0635257
         2764      2.31525      2.11401    0.0635028
         2765      2.25334      2.11406    0.0634798
         2766      2.25334      2.11411    0.0634569
         2767      3.04791      2.11445    0.0634349
         2768     0.938989      2.11402    0.0634134
         2769     0.938989       2.1136    0.0633919
         2770      1.21542      2.11327    0.0633698
         2771     0.859752      2.11282    0.0633486
         2772       1.3752      2.11255    0.0633263
         2773       1.3752      2.11229     0.063304
         2774       1.0086      2.11189    0.0632824
         2775       1.0086      2.11149    0.0632608
         2776     0.769328      2.11101    0.0632399
         2777     0.959576      2.11059    0.0632185
         2778     0.959576      2.11018    0.0631971
         2779     0.959576      2.10977    0.0631757
         2780     0.959576      2.10935    0.0631543
         2781     0.959576      2.10894     0.063133
         2782     0.959576      2.10853    0.0631116
         2783     0.959576      2.10811    0.0630903
         2784     0.959576       2.1077     0.063069
         2785     0.959576      2.10729    0.0630477
         2786     0.959576      2.10688    0.0630264
         2787     0.959576      2.10646    0.0630051
         2788      1.22519      2.10615    0.0629833
         2789      1.22519      2.10583    0.0629615
         2790      1.22519      2.10552    0.0629397
         2791      1.12612      2.10517    0.0629181
         2792      1.43367      2.10493    0.0628961
         2793      1.43367      2.10468     0.062874
         2794      1.43367      2.10444     0.062852
         2795      1.43367       2.1042    0.0628299
         2796      1.43367      2.10396    0.0628079
         2797     0.982609      2.10356    0.0627867
         2798     0.982609      2.10316    0.0627656
         2799     0.982609      2.10276    0.0627444
         2800     0.982609      2.10236    0.0627233
         2801      1.62402      2.10219    0.0627011
         2802      1.62402      2.10202     0.062679
         2803      1.62402      2.10185    0.0626568
         2804      1.62402      2.10168    0.0626347
         2805      1.98934      2.10164    0.0626124
         2806      1.98934       2.1016    0.0625901
         2807      2.05656      2.10158    0.0625678
         2808      2.12658      2.10159    0.0625455
         2809      1.86736      2.10151    0.0625233
         2810      2.61003      2.10169    0.0625013
         2811      2.61003      2.10187    0.0624793
         2812      1.80615      2.10177    0.0624572
         2813      2.16393      2.10179     0.062435
         2814       1.9215      2.10172    0.0624128
         2815       1.9215      2.10166    0.0623907
         2816      2.21731       2.1017    0.0623685
         2817      2.21731      2.10174    0.0623464
         2818      2.21731      2.10178    0.0623243
         2819      2.21731      2.10182    0.0623022
         2820      2.21731      2.10187    0.0622801
         2821      2.21731      2.10191     0.062258
         2822      2.27773      2.10197     0.062236
         2823      2.27773      2.10203     0.062214
         2824      2.27773      2.10209     0.062192
         2825      1.76011      2.10197    0.0621701
         2826      1.47989      2.10175    0.0621485
         2827     0.923723      2.10134    0.0621279
         2828      1.49257      2.10112    0.0621063
         2829      1.82548      2.10102    0.0620844
         2830      1.80767      2.10092    0.0620625
         2831       1.8023      2.10081    0.0620407
         2832       1.8023      2.10071    0.0620189
         2833       1.8023       2.1006    0.0619971
         2834      1.87043      2.10052    0.0619752
         2835      1.57144      2.10033    0.0619537
         2836      1.57144      2.10015    0.0619321
         2837      1.57144      2.09996    0.0619105
         2838     0.624322      2.09944    0.0618909
         2839     0.624322      2.09892    0.0618713
         2840     0.499895      2.09836    0.0618521
         2841     0.499895       2.0978    0.0618328
         2842     0.499895      2.09723    0.0618136
         2843     0.499895      2.09667    0.0617944
         2844     0.499895      2.09611    0.0617753
         2845     0.499895      2.09555    0.0617561
         2846     0.499895      2.09499    0.0617369
         2847     0.499895      2.09443    0.0617178
         2848     0.499895      2.09387    0.0616987
         2849     0.499895      2.09331    0.0616795
         2850     0.499895      2.09275    0.0616604
         2851     0.499895      2.09219    0.0616413
         2852     0.566041      2.09166     0.061622
         2853     0.566041      2.09112    0.0616027
         2854     0.566041      2.09059    0.0615835
         2855     0.566041      2.09005    0.0615642
         2856     0.566041      2.08952     0.061545
         2857      1.18465       2.0892    0.0615242
         2858      1.04923      2.08884    0.0615038
         2859     0.662482      2.08834    0.0614843
         2860     0.514754      2.08779    0.0614653
         2861     0.514754      2.08724    0.0614462
         2862     0.514754      2.08669    0.0614272
         2863     0.514754      2.08614    0.0614082
         2864     0.514754      2.08559    0.0613892
         2865     0.514754      2.08505    0.0613702
         2866      1.12821      2.08471    0.0613497
         2867       1.0443      2.08435    0.0613294
         2868       1.0443      2.08399    0.0613091
         2869     0.814955      2.08354    0.0612893
         2870     0.814955       2.0831    0.0612695
         2871     0.814955      2.08266    0.0612498
         2872     0.743925      2.08219    0.0612302
         2873     0.652217       2.0817    0.0612109
         2874     0.652217       2.0812    0.0611917
         2875     0.652217       2.0807    0.0611724
         2876     0.652217       2.0802    0.0611531
         2877     0.652217      2.07971    0.0611339
         2878     0.652217      2.07921    0.0611147
         2879     0.652217      2.07872    0.0610954
         2880     0.652217      2.07822    0.0610762
         2881     0.996001      2.07785    0.0610562
         2882     0.996001      2.07747    0.0610361
         2883      1.14112      2.07715    0.0610158
         2884      1.18981      2.07684    0.0609954
         2885     0.421006      2.07626     0.060977
         2886     0.421006      2.07569    0.0609586
         2887     0.421006      2.07512    0.0609401
         2888     0.421006      2.07454    0.0609217
         2889      1.72283      2.07442    0.0609008
         2890      1.35088      2.07417    0.0608802
         2891     0.704099       2.0737     0.060861
         2892      1.03002      2.07334     0.060841
         2893      1.03002      2.07298     0.060821
         2894      1.03002      2.07262    0.0608011
         2895     0.867967       2.0722    0.0607815
         2896     0.867967      2.07178    0.0607619
         2897      1.85559      2.07171     0.060741
         2898      1.85559      2.07164    0.0607201
         2899      1.42032      2.07141    0.0606996
         2900      1.21316      2.07112    0.0606793
         2901      1.21316      2.07082    0.0606591
         2902      1.21316      2.07052     0.060639
         2903      2.11149      2.07054    0.0606181
         2904      2.11149      2.07055    0.0605972
         2905      2.11134      2.07057    0.0605763
         2906      1.94349      2.07052    0.0605555
         2907      1.94349      2.07048    0.0605347
         2908      1.99243      2.07045    0.0605139
         2909      1.99243      2.07042    0.0604931
         2910      1.99243       2.0704    0.0604723
         2911      1.99243      2.07037    0.0604515
         2912      1.75023      2.07026    0.0604308
         2913      1.66627      2.07012    0.0604103
         2914      2.01015       2.0701    0.0603895
         2915       1.9112      2.07005    0.0603688
         2916      1.68215      2.06991    0.0603483
         2917      1.68215      2.06978    0.0603277
         2918      1.63445      2.06963    0.0603072
         2919      1.63445      2.06948    0.0602868
         2920      1.63445      2.06933    0.0602663
         2921      1.63445      2.06919    0.0602458
         2922      1.63445      2.06904    0.0602254
         2923      2.11206      2.06905    0.0602048
         2924      1.38706      2.06882    0.0601847
         2925     0.846609       2.0684    0.0601655
         2926     0.846609      2.06798    0.0601464
         2927      1.31154      2.06772    0.0601264
         2928      1.31154      2.06747    0.0601064
         2929      1.31154      2.06721    0.0600865
         2930      1.31154      2.06695    0.0600665
         2931      2.21467        2.067     0.060046
         2932      1.23085      2.06672    0.0600262
         2933      1.23085      2.06643    0.0600064
         2934      1.23085      2.06615    0.0599866
         2935     0.376566      2.06557     0.059969
         2936     0.376566      2.06499    0.0599513
         2937     0.376566      2.06442    0.0599336
         2938     0.376566      2.06385     0.059916
         2939     0.376566      2.06327    0.0598984
         2940     0.376566       2.0627    0.0598807
         2941     0.376566      2.06212    0.0598631
         2942     0.376566      2.06155    0.0598455
         2943      1.05335      2.06121    0.0598261
         2944     0.919562      2.06082    0.0598071
         2945     0.919562      2.06043     0.059788
         2946     0.919562      2.06005     0.059769
         2947     0.919562      2.05966    0.0597499
         2948     0.809006      2.05923    0.0597312
         2949     0.809006      2.05881    0.0597124
         2950     0.809006      2.05839    0.0596937
         2951      1.55073      2.05822    0.0596737
         2952      1.22087      2.05793    0.0596542
         2953      1.80063      2.05784     0.059634
         2954      1.80063      2.05776    0.0596139
         2955      1.80063      2.05767    0.0595938
         2956      1.80063      2.05758    0.0595737
         2957      1.80063       2.0575    0.0595536
         2958      1.80063      2.05741    0.0595335
         2959      2.46616      2.05755    0.0595135
         2960      2.31181      2.05763    0.0594935
         2961       2.1749      2.05767    0.0594734
         2962      1.94307      2.05763    0.0594533
         2963      1.46783      2.05744    0.0594336
         2964       1.5155      2.05725    0.0594138
         2965      2.00882      2.05724    0.0593938
         2966       2.5139      2.05739     0.059374
         2967      1.63347      2.05725    0.0593541
         2968      1.63347       2.0571    0.0593343
         2969      2.50976      2.05726    0.0593145
         2970      2.50976      2.05741    0.0592947
         2971       3.6445      2.05794    0.0592772
         2972       3.6445      2.05848    0.0592596
         2973      3.81564      2.05907    0.0592426
         2974        3.806      2.05966    0.0592256
         2975      3.50205      2.06014    0.0592077
         2976      3.50205      2.06063    0.0591898
         2977      3.50205      2.06111    0.0591719
         2978      4.58556      2.06196    0.0591581
         2979      4.58556       2.0628    0.0591443
         2980       4.2433      2.06354     0.059129
         2981       4.2433      2.06427    0.0591137
         2982      3.32825      2.06469    0.0590953
         2983      3.32825      2.06511    0.0590771
         2984      3.32825      2.06554    0.0590588
         2985      2.78311      2.06578    0.0590395
         2986      2.92231      2.06607    0.0590204
         2987      3.81779      2.06665    0.0590035
         2988      3.81779      2.06724    0.0589867
         2989      3.08428      2.06758    0.0589679
         2990      3.13321      2.06793    0.0589493
         2991      2.49098      2.06808    0.0589298
         2992      2.49098      2.06822    0.0589102
         2993      2.30184       2.0683    0.0588906
         2994      2.30184      2.06837     0.058871
         2995     0.978368      2.06801    0.0588524
         2996      1.44326       2.0678    0.0588332
         2997      1.44326      2.06759    0.0588139
         2998      1.21444      2.06731     0.058795
         2999      1.22454      2.06703     0.058776
         3000     0.794028       2.0666     0.058758
         3001     0.794028      2.06618    0.0587399
         3002     0.794028      2.06575    0.0587219
         3003      1.11872      2.06544    0.0587032
         3004     0.961337      2.06507    0.0586848
         3005     0.961337       2.0647    0.0586664
         3006     0.961337      2.06434     0.058648
         3007     0.891032      2.06395    0.0586298
         3008      1.79781      2.06386    0.0586104
         3009      2.33709      2.06395     0.058591
         3010      1.32339       2.0637     0.058572
         3011      1.32339      2.06346    0.0585531
         3012      1.32339      2.06321    0.0585341
         3013      1.32339      2.06297    0.0585152
         3014      1.32339      2.06272    0.0584963
         3015      1.32339      2.06248    0.0584774
         3016      1.45625      2.06227    0.0584584
         3017      1.34302      2.06204    0.0584395
         3018      1.34302       2.0618    0.0584206
         3019      1.34302      2.06156    0.0584017
         3020      1.34302      2.06132    0.0583829
         3021      1.03123      2.06098    0.0583646
         3022      1.03123      2.06064    0.0583462
         3023      1.03123       2.0603    0.0583279
         3024      1.03123      2.05996    0.0583096
         3025      1.06313      2.05963    0.0582913
         3026      1.06313       2.0593    0.0582729
         3027      1.06313      2.05897    0.0582546
         3028      1.01345      2.05863    0.0582364
         3029     0.769838       2.0582    0.0582187
         3030     0.769838      2.05778    0.0582011
         3031     0.643677      2.05731    0.0581837
         3032     0.654203      2.05685    0.0581664
         3033      1.43815      2.05664    0.0581476
         3034      1.52237      2.05647    0.0581286
         3035      1.52237      2.05629    0.0581098
         3036      1.52237      2.05611    0.0580909
         3037      1.52237      2.05594     0.058072
         3038      1.52237      2.05576    0.0580532
         3039      1.07205      2.05544     0.058035
         3040      1.98492      2.05542    0.0580159
         3041      2.34481      2.05551    0.0579969
         3042      3.13605      2.05587    0.0579789
         3043      2.11616      2.05589    0.0579598
         3044     0.825098      2.05548    0.0579422
         3045     0.964638      2.05512    0.0579243
         3046     0.964638      2.05477    0.0579064
         3047      1.81093      2.05469    0.0578874
         3048       2.1488      2.05472    0.0578684
         3049       2.1488      2.05475    0.0578495
         3050       2.1488      2.05478    0.0578305
         3051      1.24917      2.05451    0.0578121
         3052      0.84029      2.05412    0.0577946
         3053      0.84029      2.05372     0.057777
         3054      0.84029      2.05332    0.0577594
         3055      0.84029      2.05292    0.0577419
         3056      1.52603      2.05275    0.0577233
         3057      2.23243      2.05281    0.0577044
         3058      2.23243      2.05287    0.0576856
         3059      2.94912      2.05316    0.0576674
         3060      2.94912      2.05346    0.0576493
         3061      2.74867      2.05368    0.0576309
