#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         453    -0.29486    -0.28383 0.000631182
         454   -0.294748   -0.283854 0.000630249
         455   -0.294609   -0.283878 0.000629307
         456   -0.294447   -0.283901 0.000628354
         457   -0.294263   -0.283924 0.000627388
         458   -0.294058   -0.283946 0.000626408
         459   -0.293822   -0.283967 0.000625413
         460   -0.293566   -0.283988 0.000624401
         461   -0.293285   -0.284009 0.000623372
         462   -0.292976   -0.284028 0.000622325
         463   -0.292645   -0.284047 0.000621259
         464   -0.292295   -0.284064 0.000620175
         465   -0.291923   -0.284081 0.000619071
         466   -0.291536   -0.284097 0.000617949
         467    -0.29113   -0.284112  0.00061681
         468   -0.290708   -0.284126 0.000615653
         469   -0.290289    -0.28414  0.00061448
         470   -0.289859   -0.284152 0.000613293
         471   -0.289426   -0.284163 0.000612093
         472   -0.288991   -0.284173 0.000610882
         473    -0.28856   -0.284182 0.000609661
         474   -0.288136   -0.284191 0.000608432
         475   -0.287725   -0.284198 0.000607196
         476   -0.287328   -0.284205 0.000605956
         477   -0.286955    -0.28421 0.000604713
         478   -0.286596   -0.284215 0.000603469
         479   -0.286264    -0.28422 0.000602224
         480    -0.28596   -0.284223 0.000600981
         481   -0.285676   -0.284226 0.000599739
         482   -0.285423   -0.284229   0.0005985
         483   -0.285206   -0.284231 0.000597264
         484   -0.285007   -0.284233 0.000596032
         485   -0.284836   -0.284234 0.000594804
         486   -0.284686   -0.284235 0.000593581
         487   -0.284553   -0.284235 0.000592363
         488   -0.284423   -0.284236 0.000591149
         489   -0.284298   -0.284236  0.00058994
         490   -0.284163   -0.284236 0.000588736
         491   -0.284017   -0.284235 0.000587537
         492   -0.283844   -0.284234 0.000586344
         493   -0.283631   -0.284233 0.000585156
         494   -0.283362   -0.284231 0.000583974
         495   -0.283025   -0.284229 0.000582799
         496   -0.282608   -0.284226 0.000581633
         497   -0.282098   -0.284221 0.000580479
         498   -0.281471   -0.284216 0.000579339
         499    -0.28072   -0.284209 0.000578221
         500   -0.279828     -0.2842 0.000577131
         501   -0.278787   -0.284189  0.00057608
         502   -0.277571   -0.284176 0.000575083
         503   -0.276179    -0.28416  0.00057416
         504   -0.274603   -0.284141 0.000573333
         505   -0.272841   -0.284119 0.000572635
         506   -0.270889   -0.284093   0.0005721
         507   -0.268753   -0.284063 0.000571771
         508   -0.266427   -0.284028 0.000571698
         509   -0.263932   -0.283988 0.000571937
         510    -0.26129   -0.283944 0.000572544
         511   -0.258525   -0.283894  0.00057358
         512   -0.255669   -0.283839 0.000575103
         513   -0.252748   -0.283778 0.000577167
         514   -0.249811   -0.283712 0.000579815
         515   -0.246899   -0.283641 0.000583079
         516   -0.244067   -0.283564 0.000586971
         517   -0.241371   -0.283483 0.000591482
         518   -0.238861   -0.283396  0.00059658
         519   -0.236593   -0.283306 0.000602208
         520    -0.23462   -0.283213 0.000608284
         521   -0.232989   -0.283116 0.000614707
         522    -0.23174   -0.283018 0.000621359
         523   -0.230906   -0.282918 0.000628109
         524   -0.230506   -0.282818 0.000634825
         525   -0.230561   -0.282719 0.000641372
         526   -0.231053    -0.28262  0.00064763
         527   -0.231986   -0.282524 0.000653489
