#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         594     2.73942     2.74216  3.5656e-05
         595     2.73933     2.74215 3.59101e-05
         596     2.73927     2.74215  3.6174e-05
         597     2.73923     2.74214 3.64418e-05
         598     2.73921     2.74214  3.6709e-05
         599     2.73921     2.74213 3.69718e-05
         600     2.73923     2.74213 3.72259e-05
         601     2.73926     2.74212 3.74684e-05
         602     2.73931     2.74212 3.76962e-05
         603     2.73937     2.74211 3.79082e-05
         604     2.73944     2.74211 3.81036e-05
         605     2.73952      2.7421 3.82807e-05
         606      2.7396      2.7421 3.84393e-05
         607     2.73969      2.7421 3.85803e-05
         608     2.73978     2.74209 3.87042e-05
         609     2.73987     2.74209 3.88119e-05
         610     2.73997     2.74209 3.89038e-05
         611     2.74006     2.74208 3.89807e-05
         612     2.74016     2.74208 3.90434e-05
         613     2.74026     2.74208 3.90925e-05
         614     2.74036     2.74207 3.91286e-05
         615     2.74045     2.74207 3.91539e-05
         616     2.74054     2.74207 3.91688e-05
         617     2.74063     2.74207 3.91746e-05
         618     2.74072     2.74206 3.91719e-05
         619      2.7408     2.74206 3.91614e-05
         620     2.74088     2.74206 3.91443e-05
         621     2.74096     2.74206 3.91216e-05
         622     2.74103     2.74206 3.90936e-05
         623      2.7411     2.74205 3.90609e-05
         624     2.74117     2.74205 3.90242e-05
         625     2.74123     2.74205 3.89839e-05
         626     2.74129     2.74205 3.89404e-05
         627     2.74135     2.74205 3.88943e-05
         628     2.74141     2.74205 3.88457e-05
         629     2.74146     2.74205  3.8795e-05
         630     2.74152     2.74205 3.87425e-05
         631     2.74157     2.74205 3.86884e-05
         632     2.74163     2.74205 3.86328e-05
         633     2.74168     2.74204 3.85762e-05
         634     2.74172     2.74204 3.85186e-05
         635     2.74177     2.74204 3.84604e-05
         636     2.74181     2.74204 3.84016e-05
         637     2.74186     2.74204 3.83424e-05
         638      2.7419     2.74204  3.8283e-05
         639     2.74194     2.74204 3.82234e-05
         640     2.74199     2.74204 3.81637e-05
         641     2.74203     2.74204 3.81042e-05
         642     2.74206     2.74204 3.80449e-05
         643      2.7421     2.74204 3.79858e-05
         644     2.74214     2.74204 3.79271e-05
         645     2.74219     2.74204  3.7869e-05
         646     2.74222     2.74204 3.78114e-05
         647     2.74226     2.74204 3.77544e-05
         648     2.74229     2.74204 3.76981e-05
         649     2.74233     2.74204 3.76426e-05
         650     2.74236     2.74205 3.75878e-05
         651      2.7424     2.74205  3.7534e-05
         652     2.74243     2.74205 3.74811e-05
         653     2.74246     2.74205 3.74291e-05
         654      2.7425     2.74205 3.73782e-05
