#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         311     -0.4002   -0.418234  0.00278905
         312   -0.456851   -0.418357  0.00278286
         313   -0.429831   -0.418394  0.00277421
         314   -0.460612   -0.418528  0.00276863
         315   -0.440148   -0.418597  0.00276069
         316   -0.321765   -0.418291  0.00276891
         317   -0.265934    -0.41781  0.00280158
         318   -0.336176   -0.417553   0.0028045
         319   -0.417737   -0.417554  0.00279571
         320   -0.420911   -0.417564  0.00278699
         321   -0.403442    -0.41752  0.00277866
         322   -0.394547   -0.417449  0.00277095
         323   -0.351925   -0.417246  0.00276978
         324   -0.338869   -0.417004  0.00277178
         325   -0.369253   -0.416857  0.00276714
         326   -0.390365   -0.416776  0.00275985
         327   -0.393467   -0.416705  0.00275233
         328   -0.377179   -0.416584  0.00274657
         329   -0.370215   -0.416443  0.00274184
         330   -0.382441    -0.41634  0.00273546
         331   -0.414468   -0.416335  0.00272721
         332   -0.420697   -0.416348  0.00271902
         333   -0.421287   -0.416363   0.0027109
         334   -0.441402   -0.416438  0.00270382
         335   -0.461557   -0.416572   0.0026991
         336   -0.445288   -0.416658  0.00269242
         337   -0.426609   -0.416687  0.00268459
         338   -0.373673    -0.41656  0.00267966
         339   -0.415363   -0.416557  0.00267176
         340   -0.424948   -0.416581  0.00266402
         341   -0.424835   -0.416605  0.00265631
         342   -0.433647   -0.416655  0.00264901
         343   -0.377006    -0.41654  0.00264381
         344   -0.332391   -0.416295  0.00264742
         345   -0.300317   -0.415959    0.002661
         346   -0.292576   -0.415602   0.0026771
         347   -0.338129   -0.415379  0.00267868
         348   -0.419454   -0.415391  0.00267101
         349   -0.404373   -0.415359  0.00266354
         350    -0.43237   -0.415408  0.00265637
         351   -0.404184   -0.415376    0.002649
         352   -0.372871   -0.415255  0.00264422
         353   -0.366011   -0.415116  0.00264041
         354   -0.393225   -0.415054  0.00263367
         355   -0.444332   -0.415136  0.00262755
         356   -0.334238   -0.414909  0.00262997
         357   -0.402665   -0.414875  0.00262283
         358   -0.434369   -0.414929  0.00261607
         359    -0.43847   -0.414995   0.0026096
         360    -0.45087   -0.415094  0.00260426
         361   -0.488249   -0.415297  0.00260492
         362    -0.44736   -0.415386  0.00259923
         363   -0.501755   -0.415623  0.00260293
         364   -0.491363   -0.415832  0.00260408
         365   -0.443543   -0.415907  0.00259806
         366   -0.405884    -0.41588   0.0025911
         367   -0.382622   -0.415789  0.00258563
         368   -0.373882   -0.415676  0.00258111
         369   -0.401023   -0.415636  0.00257442
         370   -0.380748   -0.415542  0.00256919
         371   -0.405338   -0.415514  0.00256241
         372   -0.365935   -0.415381  0.00255898
         373   -0.402816   -0.415347  0.00255234
         374   -0.459524   -0.415465  0.00254825
         375   -0.360767   -0.415319  0.00254563
         376   -0.407461   -0.415298  0.00253894
         377   -0.386785   -0.415223  0.00253333
         378   -0.393327   -0.415165   0.0025273
