#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         445     -7.5175    -7.54941  0.00419955
         446    -7.57135    -7.54946  0.00419042
         447    -7.48232    -7.54931  0.00418373
         448    -7.50177     -7.5492  0.00417574
         449    -7.51488    -7.54912  0.00416714
         450    -7.51474    -7.54905  0.00415858
         451     -7.5022    -7.54894  0.00415066
         452    -7.49985    -7.54884  0.00414289
         453    -7.55269    -7.54884  0.00413376
         454    -7.57849    -7.54891  0.00412517
         455    -7.66629    -7.54917  0.00412416
         456    -7.64289    -7.54937  0.00412024
         457    -7.58361    -7.54945   0.0041119
         458    -7.48811    -7.54931   0.0041051
         459    -7.48159    -7.54917  0.00409881
         460    -7.44425    -7.54894  0.00409624
         461    -7.47151    -7.54877   0.0040908
         462    -7.49339    -7.54865   0.0040837
         463    -7.48473    -7.54851  0.00407721
         464    -7.48333    -7.54837  0.00407084
         465    -7.55723    -7.54839  0.00406213
         466    -7.47174    -7.54823  0.00405674
         467    -7.43833    -7.54799  0.00405488
         468    -7.38036    -7.54763    0.004062
         469    -7.49012    -7.54751  0.00405519
         470    -7.59764    -7.54762  0.00404797
         471     -7.5787    -7.54768  0.00403991
         472     -7.5446    -7.54768  0.00403136
         473    -7.55899     -7.5477   0.0040229
         474    -7.55572    -7.54772  0.00401445
         475     -7.5552    -7.54773  0.00400603
         476    -7.46946    -7.54757  0.00400099
         477    -7.47251    -7.54741  0.00399569
         478    -7.48706    -7.54728  0.00398933
         479    -7.61332    -7.54742  0.00398338
         480    -7.62741    -7.54759  0.00397857
         481    -7.62113    -7.54774  0.00397323
         482    -7.57789     -7.5478  0.00396548
         483    -7.52148    -7.54775  0.00395765
         484    -7.66502    -7.54799  0.00395688
         485    -7.63351    -7.54817  0.00395265
         486     -7.7036    -7.54849  0.00395743
         487    -7.66699    -7.54873  0.00395678
         488    -7.73026     -7.5491  0.00396612
         489    -7.75552    -7.54953  0.00398041
         490    -7.70095    -7.54983  0.00398426
         491    -7.75409    -7.55025  0.00399781
         492    -7.65305    -7.55046  0.00399514
         493    -7.68045    -7.55072  0.00399572
         494    -7.66161    -7.55095  0.00399394
         495    -7.58996    -7.55103  0.00398665
         496    -7.61832    -7.55116  0.00398092
         497    -7.61641    -7.55129  0.00397507
         498    -7.60225     -7.5514   0.0039684
         499    -7.61723    -7.55153  0.00396264
         500     -7.5726    -7.55157  0.00395494
         501    -7.55298    -7.55157  0.00394705
         502    -7.46656     -7.5514  0.00394282
         503    -7.45717    -7.55122  0.00393943
         504    -7.50405    -7.55112  0.00393272
         505    -7.57181    -7.55116  0.00392515
         506    -7.55436    -7.55117   0.0039174
         507    -7.56194    -7.55119  0.00390973
         508    -7.54403    -7.55118  0.00390206
         509    -7.53495    -7.55115  0.00389452
         510    -7.48773    -7.55102  0.00388887
         511     -7.5339    -7.55099   0.0038814
         512    -7.54269    -7.55097  0.00387386
         513    -7.46154     -7.5508  0.00387023
         514    -7.48935    -7.55068  0.00386454
         515    -7.62267    -7.55082  0.00385957
         516     -7.6644    -7.55104  0.00385836
         517    -7.65534    -7.55124  0.00385617
         518    -7.70009    -7.55153  0.00385941
         519    -7.71895    -7.55185  0.00386544
         520      -7.752    -7.55223  0.00387712
         521    -7.63784     -7.5524  0.00387316
         522    -7.55886    -7.55241  0.00386576
         523     -7.5573    -7.55242  0.00385838
         524    -7.50467    -7.55233  0.00385209
         525    -7.54239    -7.55231   0.0038448
         526     -7.5828    -7.55237  0.00383793
         527    -7.52537    -7.55232  0.00383099
         528    -7.53432    -7.55228  0.00382388
         529    -7.50914     -7.5522  0.00381752
         530    -7.45044    -7.55201  0.00381515
         531    -7.39668    -7.55172  0.00381916
         532    -7.45705    -7.55154  0.00381612
         533    -7.51849    -7.55148  0.00380947
         534    -7.48386    -7.55135  0.00380444
         535    -7.57637     -7.5514  0.00379761
         536    -7.62009    -7.55152  0.00379269
         537    -7.49569    -7.55142  0.00378705
         538    -7.49188    -7.55131  0.00378163
         539    -7.55372    -7.55131  0.00377462
         540    -7.51752    -7.55125  0.00376815
         541    -7.48045    -7.55112  0.00376345
         542    -7.45378    -7.55094  0.00376079
         543     -7.3682    -7.55061  0.00376889
         544     -7.3667    -7.55027   0.0037771
         545    -7.41792    -7.55002  0.00377796
         546    -7.51582    -7.54996  0.00377156
         547    -7.52328    -7.54991  0.00376499
         548    -7.53989    -7.54989  0.00375816
         549    -7.61643    -7.55002  0.00375327
         550    -7.58168    -7.55007  0.00374689
         551    -7.61541    -7.55019  0.00374196
         552    -7.60161    -7.55028  0.00373634
         553     -7.5996    -7.55037  0.00373065
