#      BLOCK:  	 ACTUAL_R:       R_AVE:       ERROR:
         2871     0.550135      2.19026     0.069934
         2872     0.550135      2.18969     0.069912
         2873     0.550135      2.18912      0.06989
         2874     0.550135      2.18855     0.069868
         2875     0.550135      2.18798     0.069846
         2876     0.550135      2.18741    0.0698241
         2877     0.550135      2.18684    0.0698021
         2878     0.550135      2.18627    0.0697802
         2879     0.550135       2.1857    0.0697582
         2880     0.550135      2.18514    0.0697363
         2881     0.550135      2.18457    0.0697144
         2882       1.4207       2.1843    0.0696907
         2883       1.4207      2.18404    0.0696671
         2884      1.92044      2.18395     0.069643
         2885      1.85225      2.18383    0.0696189
         2886      2.22754      2.18385    0.0695948
         2887      2.22754      2.18386    0.0695707
         2888       2.5647      2.18399    0.0695467
         2889       2.5647      2.18413    0.0695228
         2890       2.5647      2.18426    0.0694988
         2891       2.5647      2.18439    0.0694749
         2892       2.5647      2.18452     0.069451
         2893       2.5647      2.18465    0.0694271
         2894      2.30724      2.18469    0.0694031
         2895      2.30724      2.18474    0.0693792
         2896      2.30724      2.18478    0.0693552
         2897      2.30724      2.18482    0.0693313
         2898      3.05753      2.18512     0.069308
         2899      2.12783       2.1851    0.0692841
         2900      2.19088       2.1851    0.0692602
         2901      1.04007      2.18471    0.0692375
         2902      1.04007      2.18432    0.0692147
         2903      1.04007      2.18392     0.069192
         2904      1.96581      2.18385    0.0691682
         2905      1.96581      2.18377    0.0691444
         2906      1.01617      2.18337    0.0691218
         2907      2.00082      2.18331     0.069098
         2908      1.77581      2.18317    0.0690744
         2909      1.70109        2.183    0.0690509
         2910      1.70109      2.18283    0.0690273
         2911      1.47345      2.18259    0.0690041
         2912      1.47345      2.18235    0.0689808
         2913      1.47345       2.1821    0.0689575
         2914      1.47345      2.18186    0.0689343
         2915      1.47345      2.18162    0.0689111
         2916     0.610075      2.18108    0.0688895
         2917     0.610075      2.18054     0.068868
         2918     0.973699      2.18013    0.0688457
         2919      2.44164      2.18022    0.0688221
         2920      2.44164      2.18031    0.0687986
         2921      2.44164       2.1804    0.0687751
         2922      2.66229      2.18056    0.0687518
         2923      2.66229      2.18073    0.0687284
         2924      2.66229      2.18089    0.0687051
         2925      2.66229      2.18105    0.0686818
         2926      2.66229      2.18122    0.0686586
         2927      1.92711      2.18113    0.0686352
         2928      1.92711      2.18105    0.0686118
         2929      1.92711      2.18096    0.0685884
         2930      1.91306      2.18087     0.068565
         2931      1.91306      2.18078    0.0685417
         2932       1.6082      2.18058    0.0685186
         2933      1.30749      2.18028    0.0684959
         2934      1.30749      2.17999    0.0684732
         2935      1.30749      2.17969    0.0684505
         2936      1.30749      2.17939    0.0684278
         2937      1.30749      2.17909    0.0684052
         2938      1.30749       2.1788    0.0683825
         2939      1.30749       2.1785    0.0683599
         2940      1.84015      2.17839    0.0683367
         2941      1.84015      2.17827    0.0683136
         2942      1.84015      2.17816    0.0682905
         2943      1.84015      2.17804    0.0682673
         2944      1.84015      2.17793    0.0682442
         2945      1.84015      2.17781    0.0682212
         2946      1.16531      2.17747    0.0681989
         2947     0.462286      2.17689    0.0681782
         2948     0.462286       2.1763    0.0681576
         2949     0.462286      2.17572    0.0681369
         2950     0.462286      2.17514    0.0681163
         2951     0.462286      2.17456    0.0680957
         2952     0.462286      2.17398    0.0680751
         2953     0.462286       2.1734    0.0680545
         2954      0.77519      2.17293    0.0680331
         2955      0.77519      2.17246    0.0680117
         2956      0.77519      2.17198    0.0679904
         2957      0.77519      2.17151     0.067969
         2958      0.77519      2.17104    0.0679477
         2959      0.77519      2.17057    0.0679263
         2960      0.77519       2.1701     0.067905
         2961      0.77519      2.16962    0.0678837
         2962      0.77519      2.16915    0.0678624
         2963      0.77519      2.16868    0.0678411
         2964      0.77519      2.16821    0.0678199
         2965      0.77519      2.16774    0.0677986
         2966      0.77519      2.16727    0.0677774
         2967      0.77519       2.1668    0.0677562
         2968      0.77519      2.16634     0.067735
         2969      0.77519      2.16587    0.0677138
         2970      0.77519       2.1654    0.0676926
         2971      0.77519      2.16493    0.0676714
         2972      0.77519      2.16446    0.0676503
         2973     0.211502      2.16381    0.0676307
         2974     0.211502      2.16315    0.0676111
         2975     0.211502      2.16249    0.0675916
         2976     0.211502      2.16184     0.067572
         2977     0.211502      2.16118    0.0675525
         2978     0.211502      2.16053     0.067533
         2979     0.211502      2.15987    0.0675135
         2980     0.211502      2.15922     0.067494
         2981     0.211502      2.15857    0.0674745
         2982     0.211502      2.15791    0.0674551
         2983     0.211502      2.15726    0.0674356
         2984     0.211502      2.15661    0.0674161
         2985     0.211502      2.15596    0.0673967
         2986     0.211502      2.15531    0.0673773
         2987     0.211502      2.15466    0.0673579
         2988     0.211502      2.15401    0.0673385
         2989     0.211502      2.15336    0.0673191
         2990     0.211502      2.15271    0.0672997
         2991     0.211502      2.15206    0.0672803
         2992     0.211502      2.15141    0.0672609
         2993     0.211502      2.15076    0.0672416
         2994     0.211502      2.15011    0.0672222
         2995     0.211502      2.14947    0.0672029
         2996     0.211502      2.14882    0.0671836
         2997     0.211502      2.14817    0.0671643
         2998     0.211502      2.14753     0.067145
         2999     0.211502      2.14688    0.0671257
         3000     0.211502      2.14624    0.0671064
         3001     0.211502      2.14559    0.0670871
         3002     0.211502      2.14495    0.0670679
         3003      2.28852      2.14499    0.0670456
         3004      2.08286      2.14497    0.0670233
         3005      2.08286      2.14495    0.0670009
         3006      2.08286      2.14493    0.0669787
         3007      2.08286      2.14491    0.0669564
         3008      2.08286      2.14489    0.0669341
         3009      2.08286      2.14487    0.0669119
         3010      2.08286      2.14485    0.0668896
         3011      1.74157      2.14472    0.0668676
         3012      2.52932      2.14484    0.0668455
         3013      2.52932      2.14497    0.0668234
         3014      2.52932       2.1451    0.0668014
         3015         2.61      2.14525    0.0667794
         3016         2.61      2.14541    0.0667574
         3017         2.61      2.14556    0.0667355
         3018      2.20791      2.14558    0.0667133
         3019      2.20791       2.1456    0.0666912
         3020      2.20791      2.14562    0.0666692
         3021      2.20791      2.14564    0.0666471
         3022      1.55474      2.14545    0.0666253
         3023      1.55474      2.14525    0.0666036
         3024      1.55474      2.14506    0.0665818
         3025      1.55474      2.14486    0.0665601
         3026      1.55474      2.14467    0.0665384
         3027      1.55474      2.14447    0.0665167
         3028      1.55474      2.14428     0.066495
         3029      1.55474      2.14408    0.0664733
         3030      1.64845      2.14392    0.0664516
         3031      1.64845      2.14376    0.0664299
         3032      1.64845      2.14359    0.0664081
         3033      1.64845      2.14343    0.0663864
         3034      1.64845      2.14327    0.0663648
         3035      1.64845       2.1431    0.0663431
         3036      1.64845      2.14294    0.0663214
         3037      0.52817      2.14241    0.0663017
         3038      0.52817      2.14188     0.066282
         3039      0.52817      2.14135    0.0662623
         3040      0.52817      2.14082    0.0662427
         3041      0.52817      2.14029     0.066223
         3042      0.52817      2.13976    0.0662034
         3043      0.52817      2.13923    0.0661837
         3044      0.52817       2.1387    0.0661641
         3045      0.52817      2.13817    0.0661445
         3046      0.52817      2.13764    0.0661249
         3047      0.52817      2.13711    0.0661053
         3048      0.52817      2.13658    0.0660857
         3049      0.52817      2.13606    0.0660661
         3050      0.52817      2.13553    0.0660466
         3051      0.52817        2.135     0.066027
         3052      0.52817      2.13448    0.0660075
         3053      1.71261      2.13434     0.065986
         3054      2.04568      2.13431    0.0659644
         3055      2.04568      2.13428    0.0659428
         3056       1.7676      2.13416    0.0659213
         3057       1.7676      2.13404    0.0658999
         3058       1.7676      2.13392    0.0658784
         3059      3.38508      2.13433    0.0658581
         3060      3.38508      2.13474    0.0658379
         3061      2.59505      2.13489    0.0658166
         3062      2.59505      2.13504    0.0657952
         3063      2.59505      2.13519    0.0657739
         3064      1.92252      2.13512    0.0657525
         3065      1.92252      2.13505    0.0657311
         3066      1.92252      2.13498    0.0657097
         3067      1.41605      2.13475    0.0656886
         3068      1.41605      2.13451    0.0656676
         3069      1.41605      2.13428    0.0656467
         3070     0.717341      2.13382    0.0656269
         3071     0.717341      2.13335    0.0656071
         3072     0.717341      2.13289    0.0655874
         3073     0.717341      2.13243    0.0655677
         3074     0.717341      2.13197     0.065548
         3075     0.717341      2.13151    0.0655283
         3076     0.717341      2.13105    0.0655086
         3077     0.717341      2.13059    0.0654889
         3078     0.717341      2.13013    0.0654692
         3079     0.717341      2.12968    0.0654496
         3080     0.717341      2.12922    0.0654299
         3081     0.583391      2.12871    0.0654106
         3082     0.583391      2.12821    0.0653913
         3083     0.583391      2.12771     0.065372
         3084     0.583391      2.12721    0.0653527
         3085     0.583391      2.12671    0.0653334
         3086     0.583391      2.12621    0.0653142
         3087     0.583391      2.12571    0.0652949
         3088     0.583391      2.12521    0.0652757
         3089     0.583391      2.12471    0.0652565
         3090     0.583391      2.12421    0.0652373
         3091     0.583391      2.12372     0.065218
         3092     0.583391      2.12322    0.0651989
         3093     0.583391      2.12272    0.0651797
         3094     0.583391      2.12222    0.0651605
         3095     0.583391      2.12172    0.0651413
         3096     0.583391      2.12123    0.0651222
         3097     0.583391      2.12073    0.0651031
         3098     0.583391      2.12023    0.0650839
         3099     0.583391      2.11974    0.0650648
         3100     0.583391      2.11924    0.0650457
         3101     0.583391      2.11875    0.0650266
         3102     0.583391      2.11825    0.0650075
         3103     0.583391      2.11776    0.0649885
         3104     0.583391      2.11726    0.0649694
         3105     0.583391      2.11677    0.0649504
         3106     0.583391      2.11628    0.0649313
         3107     0.583391      2.11578    0.0649123
         3108     0.583391      2.11529    0.0648933
         3109     0.583391       2.1148    0.0648743
         3110     0.583391       2.1143    0.0648553
         3111     0.583391      2.11381    0.0648363
         3112     0.583391      2.11332    0.0648173
         3113     0.583391      2.11283    0.0647984
         3114     0.583391      2.11234    0.0647794
         3115     0.583391      2.11185    0.0647605
         3116      1.05613      2.11151    0.0647406
         3117      1.04451      2.11117    0.0647207
         3118      1.04451      2.11082    0.0647009
         3119      1.04451      2.11048     0.064681
         3120      1.04451      2.11014    0.0646612
         3121      1.04451       2.1098    0.0646414
         3122      1.04451      2.10946    0.0646215
         3123      1.04451      2.10912    0.0646018
         3124      1.04451      2.10878     0.064582
         3125      1.04451      2.10844    0.0645622
         3126     0.979918      2.10807    0.0645426
         3127     0.979918      2.10771    0.0645229
         3128     0.979918      2.10735    0.0645033
         3129     0.979918      2.10699    0.0644837
         3130     0.979918      2.10663    0.0644641
         3131     0.979918      2.10627    0.0644445
         3132     0.979918      2.10591    0.0644249
         3133     0.979918      2.10555    0.0644054
         3134      1.03068      2.10521    0.0643857
         3135      1.62023      2.10506    0.0643654
         3136        2.124      2.10506    0.0643448
         3137        2.124      2.10507    0.0643243
         3138        2.124      2.10507    0.0643038
         3139        2.124      2.10508    0.0642833
         3140        2.124      2.10509    0.0642629
         3141        2.124      2.10509    0.0642424
         3142        2.124       2.1051    0.0642219
         3143        2.124       2.1051    0.0642015
         3144        2.124      2.10511    0.0641811
         3145        2.124      2.10512    0.0641607
         3146     0.976288      2.10476    0.0641413
         3147     0.976288       2.1044    0.0641219
         3148     0.976288      2.10404    0.0641025
         3149     0.976288      2.10368    0.0640832
         3150      1.30506      2.10343    0.0640633
         3151      1.30506      2.10318    0.0640435
         3152      1.30506      2.10292    0.0640237
         3153      1.30506      2.10267    0.0640039
         3154      1.30506      2.10242    0.0639841
         3155       1.8496      2.10234    0.0639638
         3156      2.32611      2.10241    0.0639436
         3157      2.33723      2.10248    0.0639234
         3158      2.33723      2.10256    0.0639032
         3159      2.45149      2.10267     0.063883
         3160     0.742961      2.10224    0.0638643
         3161     0.742961      2.10181    0.0638455
         3162     0.742961      2.10138    0.0638268
         3163     0.742961      2.10095     0.063808
         3164     0.742961      2.10052    0.0637893
         3165     0.742961      2.10009    0.0637706
         3166     0.742961      2.09966    0.0637519
         3167     0.742961      2.09923    0.0637332
         3168     0.742961       2.0988    0.0637145
         3169     0.742961      2.09838    0.0636958
         3170     0.742961      2.09795    0.0636772
         3171      1.63494       2.0978    0.0636573
         3172      1.63494      2.09766    0.0636374
         3173      1.63494      2.09751    0.0636175
         3174      1.63494      2.09737    0.0635976
         3175      1.96672      2.09732    0.0635776
         3176      1.30945      2.09708     0.063558
         3177      1.30945      2.09683    0.0635385
         3178      1.76437      2.09672    0.0635186
         3179      1.76437      2.09662    0.0634987
         3180      1.76437      2.09651    0.0634788
         3181      1.76437      2.09641    0.0634589
         3182      1.76437      2.09631    0.0634391
         3183      1.76437       2.0962    0.0634192
         3184      1.90864      2.09614    0.0633993
         3185      1.90864      2.09608    0.0633795
         3186      1.90864      2.09602    0.0633596
         3187      1.90864      2.09597    0.0633397
         3188     0.930608       2.0956    0.0633209
         3189      1.43244      2.09539    0.0633014
         3190      2.37202      2.09548    0.0632816
         3191      2.20954      2.09551    0.0632618
         3192       2.3083      2.09558     0.063242
         3193       2.3083      2.09565    0.0632222
         3194       2.3083      2.09571    0.0632025
         3195      2.18603      2.09574    0.0631827
         3196      2.18603      2.09577    0.0631629
         3197      2.18603       2.0958    0.0631432
         3198      2.18603      2.09583    0.0631234
         3199      2.18603      2.09586    0.0631037
         3200      2.18603      2.09588     0.063084
         3201      2.18603      2.09591    0.0630643
         3202      2.18603      2.09594    0.0630446
         3203      1.58233      2.09578    0.0630251
         3204      1.58233      2.09562    0.0630056
         3205      1.24323      2.09535    0.0629865
         3206      1.24323      2.09509    0.0629674
         3207      1.96077      2.09505    0.0629478
         3208      1.96077        2.095    0.0629282
         3209      1.96077      2.09496    0.0629086
         3210      1.89901       2.0949     0.062889
         3211      1.89901      2.09484    0.0628695
         3212      1.89901      2.09478    0.0628499
         3213      1.89901      2.09472    0.0628304
         3214      1.89901      2.09466    0.0628109
         3215      1.89901       2.0946    0.0627914
         3216      1.89901      2.09454    0.0627719
         3217      1.65141       2.0944    0.0627525
         3218      1.65141      2.09426    0.0627331
         3219      1.65141      2.09412    0.0627138
         3220      1.65141      2.09399    0.0626945
         3221      1.65141      2.09385    0.0626752
         3222      1.09301      2.09354    0.0626565
         3223      1.09301      2.09323    0.0626378
         3224      1.60897      2.09308    0.0626185
         3225       1.4531      2.09288    0.0625994
         3226      1.32735      2.09264    0.0625805
         3227      1.32735       2.0924    0.0625615
         3228      1.32735      2.09217    0.0625426
         3229      1.32735      2.09193    0.0625237
         3230      1.32735      2.09169    0.0625048
         3231      1.32735      2.09146    0.0624859
         3232      1.32735      2.09122     0.062467
         3233      1.32735      2.09098    0.0624481
         3234      1.32735      2.09075    0.0624292
         3235      1.32735      2.09051    0.0624104
         3236      1.32735      2.09028    0.0623915
         3237     0.636899      2.08983    0.0623739
         3238     0.636899      2.08938    0.0623562
         3239     0.636899      2.08893    0.0623386
         3240     0.636899      2.08848    0.0623209
         3241     0.636899      2.08803    0.0623033
         3242     0.636899      2.08759    0.0622857
         3243     0.636899      2.08714    0.0622681
         3244     0.636899      2.08669    0.0622505
         3245     0.636899      2.08625    0.0622329
         3246     0.636899       2.0858    0.0622154
         3247     0.636899      2.08535    0.0621978
         3248     0.636899      2.08491    0.0621802
         3249     0.636899      2.08446    0.0621627
         3250     0.636899      2.08402    0.0621452
         3251     0.636899      2.08357    0.0621276
         3252      1.07465      2.08326    0.0621093
         3253     0.999702      2.08293    0.0620911
         3254     0.999702      2.08259    0.0620729
         3255     0.999702      2.08226    0.0620547
         3256     0.999702      2.08193    0.0620366
         3257     0.999702       2.0816    0.0620184
         3258       1.7828       2.0815    0.0619994
         3259      1.03965      2.08119    0.0619812
         3260      1.03965      2.08087     0.061963
         3261     0.754294      2.08046    0.0619454
         3262     0.754294      2.08005    0.0619277
         3263     0.780207      2.07965      0.06191
         3264     0.780207      2.07926    0.0618923
         3265     0.780207      2.07886    0.0618746
         3266     0.780207      2.07846     0.061857
         3267      1.25317      2.07821    0.0618386
         3268      1.25317      2.07796    0.0618201
         3269      1.25317       2.0777    0.0618017
         3270      1.25317      2.07745    0.0617834
         3271      1.25317       2.0772     0.061765
         3272      1.64615      2.07707    0.0617462
         3273      1.64615      2.07694    0.0617275
         3274      1.64615       2.0768    0.0617088
         3275      1.23083      2.07655    0.0616905
         3276      1.23083      2.07629    0.0616722
         3277      1.23083      2.07603    0.0616539
         3278      1.23083      2.07577    0.0616356
         3279      1.23083      2.07551    0.0616174
         3280      2.39523      2.07561    0.0615987
         3281      2.39523      2.07571      0.06158
         3282      2.39523      2.07581    0.0615613
         3283      3.11107      2.07612    0.0615433
         3284      3.11107      2.07644    0.0615254
         3285      3.61085       2.0769    0.0615084
         3286      3.61085      2.07737    0.0614915
         3287      3.61085      2.07784    0.0614746
         3288      3.61085       2.0783    0.0614576
         3289      3.61085      2.07877    0.0614407
         3290      3.61085      2.07923    0.0614238
         3291      3.61085       2.0797    0.0614069
         3292      3.61085      2.08017      0.06139
         3293      3.61085      2.08063    0.0613731
         3294      3.06928      2.08093    0.0613552
         3295      3.06928      2.08123    0.0613373
         3296      1.83279      2.08116    0.0613187
         3297      2.06089      2.08115    0.0613001
         3298      2.09672      2.08115    0.0612816
         3299      2.48108      2.08127    0.0612631
         3300      2.36914      2.08136    0.0612446
         3301      2.36914      2.08145    0.0612261
         3302      2.36914      2.08154    0.0612076
         3303      2.36914      2.08162    0.0611891
         3304      2.36914      2.08171    0.0611707
         3305      2.36914       2.0818    0.0611522
         3306      2.36914      2.08188    0.0611338
         3307      2.03142      2.08187    0.0611153
         3308      2.03142      2.08185    0.0610968
         3309      3.23543       2.0822    0.0610794
         3310      3.23543      2.08255    0.0610619
         3311      3.23543       2.0829    0.0610444
         3312      3.17539      2.08323    0.0610269
         3313      3.17539      2.08356    0.0610094
         3314      3.17539      2.08389    0.0609918
         3315      1.71883      2.08378    0.0609735
         3316      1.71883      2.08367    0.0609553
         3317      1.71883      2.08356     0.060937
         3318      1.71883      2.08345    0.0609187
         3319     0.669065      2.08302    0.0609018
         3320     0.669065       2.0826     0.060885
         3321     0.669065      2.08217    0.0608681
         3322     0.669065      2.08174    0.0608513
         3323     0.364556      2.08123    0.0608352
         3324     0.364556      2.08071    0.0608191
         3325     0.364556       2.0802     0.060803
         3326      1.39639      2.07999     0.060785
         3327      1.39639      2.07978    0.0607671
         3328      1.39639      2.07958    0.0607492
         3329      1.39639      2.07937    0.0607313
         3330      1.56094      2.07922    0.0607132
         3331      1.56094      2.07906    0.0606952
         3332      1.56094      2.07891    0.0606772
         3333      1.56094      2.07875    0.0606592
         3334      1.56094       2.0786    0.0606412
         3335      1.14311      2.07832    0.0606236
         3336      1.14311      2.07804    0.0606061
         3337      1.14311      2.07776    0.0605886
         3338      1.14311      2.07748    0.0605711
         3339      1.14311       2.0772    0.0605536
         3340      1.14311      2.07692    0.0605361
         3341      1.14311      2.07664    0.0605186
         3342      1.14311      2.07636    0.0605012
         3343       1.1363      2.07608    0.0604837
         3344       1.1363      2.07579    0.0604663
         3345     0.646052      2.07537    0.0604497
         3346     0.646052      2.07494    0.0604332
         3347     0.646052      2.07451    0.0604166
         3348     0.646052      2.07409    0.0604001
         3349     0.646052      2.07366    0.0603835
         3350     0.646052      2.07323     0.060367
         3351     0.646052      2.07281    0.0603505
         3352     0.646052      2.07238     0.060334
         3353     0.646052      2.07196    0.0603175
         3354     0.646052      2.07153     0.060301
         3355     0.646052      2.07111    0.0602845
         3356     0.646052      2.07068    0.0602681
         3357     0.628288      2.07025    0.0602516
         3358     0.628288      2.06982    0.0602352
         3359     0.628288      2.06939    0.0602188
         3360     0.411947       2.0689    0.0602029
         3361     0.411947      2.06841     0.060187
         3362     0.411947      2.06792    0.0601711
         3363     0.411947      2.06742    0.0601552
         3364     0.411947      2.06693    0.0601394
         3365     0.411947      2.06644    0.0601235
         3366     0.411947      2.06595    0.0601077
         3367     0.411947      2.06546    0.0600918
         3368     0.411947      2.06497     0.060076
         3369     0.411947      2.06447    0.0600601
         3370     0.411947      2.06398    0.0600443
         3371     0.411947      2.06349    0.0600285
         3372     0.411947        2.063    0.0600127
         3373     0.411947      2.06251    0.0599969
         3374     0.411947      2.06203    0.0599811
         3375     0.411947      2.06154    0.0599653
         3376     0.411947      2.06105    0.0599496
         3377     0.411947      2.06056    0.0599338
         3378     0.411947      2.06007     0.059918
         3379     0.411947      2.05958    0.0599023
         3380     0.411947       2.0591    0.0598865
         3381     0.411947      2.05861    0.0598708
         3382     0.411947      2.05812    0.0598551
         3383     0.411947      2.05764    0.0598394
         3384     0.411947      2.05715    0.0598237
         3385     0.697503      2.05675    0.0598073
         3386     0.697503      2.05635     0.059791
         3387     0.697503      2.05595    0.0597747
         3388     0.697503      2.05554    0.0597584
         3389     0.697503      2.05514    0.0597421
         3390     0.697503      2.05474    0.0597258
         3391     0.697503      2.05434    0.0597096
         3392     0.697503      2.05394    0.0596933
         3393     0.697503      2.05354     0.059677
         3394      1.76134      2.05346    0.0596595
         3395      1.85086       2.0534     0.059642
         3396      1.90492      2.05335    0.0596244
         3397      1.90492      2.05331    0.0596069
         3398      1.90492      2.05327    0.0595893
         3399      1.90492      2.05322    0.0595718
         3400      1.90492      2.05318    0.0595543
         3401      1.73286      2.05308    0.0595369
         3402      1.20203      2.05283    0.0595199
         3403      1.20203      2.05258    0.0595029
         3404     0.876679      2.05224    0.0594865
         3405     0.876679      2.05189      0.05947
         3406     0.876679      2.05155    0.0594535
         3407     0.876679       2.0512    0.0594371
         3408     0.876679      2.05086    0.0594206
         3409     0.876679      2.05051    0.0594042
         3410     0.876679      2.05017    0.0593878
         3411     0.876679      2.04983    0.0593714
         3412     0.876679      2.04948    0.0593549
         3413     0.876679      2.04914    0.0593385
         3414     0.876679       2.0488    0.0593222
         3415     0.876679      2.04845    0.0593058
         3416      1.33052      2.04824    0.0592888
         3417     0.827618      2.04789    0.0592725
         3418     0.827618      2.04753    0.0592562
         3419       2.4603      2.04765     0.059239
         3420       2.4603      2.04777    0.0592218
         3421       2.4603      2.04789    0.0592046
         3422       2.4603      2.04801    0.0591875
         3423       2.4603      2.04813    0.0591703
         3424       2.4603      2.04825    0.0591531
         3425       2.4603      2.04837     0.059136
         3426      2.50691      2.04851    0.0591189
         3427      2.50691      2.04864    0.0591018
         3428      2.50691      2.04877    0.0590847
         3429      3.26748      2.04913    0.0590685
         3430      3.26748      2.04948    0.0590523
         3431      3.21319      2.04982    0.0590361
         3432      3.54854      2.05026    0.0590205
         3433      3.54854       2.0507    0.0590049
         3434      3.86592      2.05122    0.0589901
         3435      3.86592      2.05175    0.0589753
         3436      3.86592      2.05228    0.0589605
         3437      3.34194      2.05266    0.0589445
         3438      3.34194      2.05303    0.0589286
         3439      3.34194      2.05341    0.0589126
         3440      3.34194      2.05378    0.0588967
         3441      3.00738      2.05406    0.0588802
         3442      2.62979      2.05422    0.0588634
         3443      2.03102      2.05422    0.0588463
         3444      2.03102      2.05421    0.0588292
         3445      2.03102       2.0542    0.0588121
         3446     0.886716      2.05387     0.058796
         3447     0.886716      2.05353    0.0587799
         3448     0.886716      2.05319    0.0587639
         3449     0.886716      2.05285    0.0587478
         3450     0.886716      2.05251    0.0587317
         3451     0.886716      2.05217    0.0587157
         3452     0.886716      2.05184    0.0586996
         3453     0.886716       2.0515    0.0586836
         3454     0.567006      2.05107    0.0586682
         3455     0.567006      2.05064    0.0586528
         3456     0.567006      2.05021    0.0586374
         3457     0.567006      2.04978     0.058622
         3458     0.567006      2.04935    0.0586066
         3459      1.36294      2.04915      0.05859
         3460      1.36294      2.04896    0.0585734
         3461      1.24715      2.04872    0.0585569
         3462      1.24715      2.04849    0.0585405
         3463      1.89685      2.04845    0.0585236
         3464     0.980425      2.04814    0.0585075
         3465      1.98042      2.04812    0.0584906
         3466      1.81405      2.04805    0.0584738
         3467      1.81405      2.04799    0.0584569
         3468      1.81405      2.04792    0.0584401
         3469      1.81405      2.04785    0.0584233
         3470      1.67621      2.04774    0.0584066
         3471      1.67621      2.04764    0.0583898
         3472      1.67621      2.04753    0.0583731
         3473      1.67621      2.04742    0.0583564
         3474      1.67621      2.04732    0.0583397
         3475      1.67621      2.04721     0.058323
         3476      1.67621       2.0471    0.0583063
         3477      1.61559      2.04698    0.0582897
         3478      1.61559      2.04686     0.058273
         3479      1.61559      2.04673    0.0582564
         3480      1.61559      2.04661    0.0582398
         3481      1.61559      2.04648    0.0582232
         3482      1.61559      2.04636    0.0582066
         3483      1.61559      2.04624      0.05819
         3484      1.61559      2.04611    0.0581735
         3485      1.61559      2.04599    0.0581569
         3486      1.61559      2.04587    0.0581403
         3487     0.861627      2.04553    0.0581247
         3488     0.861627      2.04519     0.058109
         3489     0.861627      2.04485    0.0580933
         3490     0.861627      2.04451    0.0580777
         3491      2.74328      2.04471    0.0580614
         3492      2.43108      2.04482    0.0580448
         3493      2.43108      2.04493    0.0580283
         3494      2.43108      2.04504    0.0580118
         3495      2.43108      2.04515    0.0579953
         3496      1.33629      2.04495    0.0579791
         3497      1.33629      2.04475    0.0579629
         3498      1.33629      2.04454    0.0579466
         3499      1.33629      2.04434    0.0579304
         3500      1.33629      2.04414    0.0579142
         3501      1.33629      2.04394     0.057898
         3502      1.33629      2.04373    0.0578819
         3503      1.33629      2.04353    0.0578657
         3504      1.33629      2.04333    0.0578495
         3505      1.33629      2.04313    0.0578334
         3506      1.33629      2.04293    0.0578172
         3507      1.33629      2.04273    0.0578011
         3508      1.33629      2.04252     0.057785
         3509      1.33629      2.04232    0.0577688
         3510      1.33629      2.04212    0.0577527
         3511      1.33629      2.04192    0.0577366
         3512      1.33629      2.04172    0.0577205
         3513      1.33629      2.04152    0.0577044
         3514      1.33629      2.04132    0.0576884
         3515      1.33629      2.04112    0.0576723
         3516      1.33629      2.04092    0.0576563
         3517      1.33629      2.04072    0.0576402
         3518      1.33629      2.04052    0.0576242
         3519      1.33629      2.04032    0.0576081
         3520       1.5263      2.04017     0.057592
         3521      2.58385      2.04032    0.0575758
         3522      2.58385      2.04048    0.0575597
         3523      2.58385      2.04063    0.0575435
         3524      2.58385      2.04079    0.0575274
         3525      2.58385      2.04094    0.0575113
         3526      1.95521      2.04092     0.057495
         3527      1.07801      2.04064    0.0574793
         3528      1.07801      2.04037    0.0574637
         3529      2.52186      2.04051    0.0574476
         3530      2.48534      2.04063    0.0574314
         3531      2.48534      2.04076    0.0574153
         3532      2.48534      2.04089    0.0573992
         3533      2.48534      2.04101    0.0573831
         3534      2.48534      2.04114    0.0573669
         3535      2.48534      2.04126    0.0573509
         3536      2.68007      2.04144    0.0573349
         3537       3.8202      2.04195    0.0573209
         3538       3.8202      2.04245    0.0573069
         3539       3.8202      2.04295    0.0572929
         3540       3.8202      2.04345    0.0572789
         3541       3.8202      2.04395     0.057265
         3542       3.8202      2.04446     0.057251
         3543       3.8202      2.04496     0.057237
         3544       3.8202      2.04546    0.0572231
         3545       3.8202      2.04596    0.0572091
         3546      3.54595      2.04638    0.0571945
         3547      3.54595       2.0468      0.05718
         3548      2.82736      2.04702    0.0571643
         3549      2.82736      2.04724    0.0571486
         3550      2.82736      2.04746    0.0571329
         3551      2.82736      2.04768    0.0571172
         3552      2.82736       2.0479    0.0571016
         3553      2.82736      2.04812    0.0570859
         3554      2.82736      2.04834    0.0570703
         3555      2.82736      2.04856    0.0570546
         3556      2.82736      2.04878     0.057039
         3557      2.82736        2.049    0.0570234
         3558      2.33207      2.04908    0.0570074
         3559      2.33207      2.04916    0.0569915
         3560      2.33207      2.04924    0.0569755
         3561      2.33207      2.04932    0.0569596
         3562      2.33207       2.0494    0.0569436
         3563      2.33207      2.04948    0.0569277
         3564      2.16434      2.04951    0.0569117
         3565      2.21497      2.04955    0.0568958
         3566      2.21497       2.0496    0.0568798
         3567      3.31845      2.04996     0.056865
         3568      2.20825         2.05    0.0568491
         3569      2.64956      2.05017    0.0568334
         3570      2.25211      2.05023    0.0568175
         3571      1.84464      2.05017    0.0568016
         3572      1.84464      2.05011    0.0567857
         3573      1.84464      2.05005    0.0567699
