#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         369  -0.0576929  -0.0542344 0.000538015
         370  -0.0568943  -0.0542416 0.000536609
         371   -0.056137  -0.0542467 0.000535187
         372  -0.0554332  -0.0542499 0.000533758
         373  -0.0547925  -0.0542514 0.000532329
         374  -0.0542214  -0.0542513 0.000530906
         375  -0.0537258  -0.0542499 0.000529492
         376  -0.0533039  -0.0542474  0.00052809
         377  -0.0529621   -0.054244   0.0005267
         378   -0.052706  -0.0542399 0.000525322
         379  -0.0525375  -0.0542354 0.000523955
         380  -0.0524621  -0.0542307 0.000522597
         381  -0.0524745  -0.0542261 0.000521246
         382   -0.052573  -0.0542218 0.000519899
         383  -0.0527521   -0.054218 0.000518556
         384  -0.0530073  -0.0542148 0.000517215
         385  -0.0533403  -0.0542125 0.000515877
         386  -0.0537373  -0.0542113 0.000514542
         387  -0.0541978  -0.0542113 0.000513212
         388  -0.0547016  -0.0542125 0.000511891
         389   -0.055249  -0.0542152 0.000510582
         390   -0.055828  -0.0542193  0.00050929
         391  -0.0564262   -0.054225 0.000508018
         392  -0.0570358  -0.0542321 0.000506773
         393  -0.0576511  -0.0542408 0.000505558
         394  -0.0582528   -0.054251 0.000504378
         395   -0.058838  -0.0542626 0.000503234
         396  -0.0593951  -0.0542756  0.00050213
         397  -0.0599151  -0.0542898 0.000501066
         398  -0.0603877  -0.0543051 0.000500042
         399  -0.0608102  -0.0543214 0.000499054
         400  -0.0611762  -0.0543386 0.000498101
         401  -0.0614755  -0.0543564 0.000497176
         402   -0.061706  -0.0543746 0.000496276
         403  -0.0618645  -0.0543932 0.000495392
         404  -0.0619511  -0.0544119 0.000494519
         405  -0.0619603  -0.0544306 0.000493649
         406  -0.0618921   -0.054449 0.000492775
         407  -0.0617554  -0.0544669 0.000491891
         408   -0.061548  -0.0544843 0.000490992
         409   -0.061274  -0.0545009 0.000490072
         410  -0.0609386  -0.0545166 0.000489128
         411  -0.0605458  -0.0545312 0.000488158
         412  -0.0601054  -0.0545448 0.000487161
         413   -0.059626  -0.0545571 0.000486136
         414  -0.0591173  -0.0545681 0.000485087
         415  -0.0585847  -0.0545778 0.000484014
         416  -0.0580467  -0.0545861 0.000482923
         417  -0.0575125  -0.0545931 0.000481816
         418  -0.0569965  -0.0545989 0.000480697
         419  -0.0565088  -0.0546034 0.000479572
         420  -0.0560616  -0.0546069 0.000478442
         421  -0.0556647  -0.0546094 0.000477313
         422  -0.0553346  -0.0546111 0.000476185
         423  -0.0550776  -0.0546122  0.00047506
         424  -0.0549086  -0.0546129  0.00047394
         425  -0.0548342  -0.0546135 0.000472825
         426  -0.0548649   -0.054614 0.000471716
         427  -0.0550022   -0.054615 0.000470612
         428  -0.0552557  -0.0546165 0.000469515
         429  -0.0556241  -0.0546188 0.000468426
         430  -0.0561112  -0.0546223  0.00046735
         431  -0.0567122  -0.0546271 0.000466291
         432  -0.0574395  -0.0546336 0.000465257
         433  -0.0582756   -0.054642 0.000464258
         434  -0.0592179  -0.0546526 0.000463308
         435  -0.0602627  -0.0546655 0.000462423
         436  -0.0614073  -0.0546809  0.00046162
         437  -0.0626363  -0.0546991 0.000460923
         438  -0.0639405  -0.0547202 0.000460353
         439  -0.0653127  -0.0547444 0.000459936
         440  -0.0667475  -0.0547717 0.000459699
         441  -0.0682275  -0.0548022 0.000459668
         442  -0.0697426   -0.054836  0.00045987
         443  -0.0712898  -0.0548731 0.000460329
         444  -0.0728522  -0.0549136  0.00046107
