#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         546    -5.25006    -5.56864   0.0161049
         547    -5.24979    -5.56806    0.016086
         548     -5.2495    -5.56748   0.0160672
         549    -5.24981     -5.5669   0.0160483
         550    -5.25089    -5.56632   0.0160294
         551    -5.25212    -5.56575   0.0160105
         552    -5.25366    -5.56519   0.0159914
         553    -5.25521    -5.56463   0.0159723
         554    -5.25752    -5.56407   0.0159531
         555    -5.25969    -5.56352   0.0159338
         556    -5.26261    -5.56298   0.0159143
         557    -5.26566    -5.56245   0.0158947
         558    -5.26854    -5.56192   0.0158749
         559    -5.27154     -5.5614    0.015855
         560    -5.27554    -5.56089   0.0158349
         561    -5.27933    -5.56039   0.0158147
         562    -5.28304     -5.5599   0.0157942
         563    -5.28725    -5.55941   0.0157736
         564    -5.29211    -5.55894   0.0157527
         565    -5.29698    -5.55847   0.0157317
         566    -5.30201    -5.55802   0.0157104
         567    -5.30687    -5.55758    0.015689
         568    -5.31199    -5.55715   0.0156673
         569    -5.31752    -5.55673   0.0156454
         570    -5.32344    -5.55632   0.0156233
         571    -5.32913    -5.55592    0.015601
         572    -5.33442    -5.55553   0.0155786
         573    -5.33976    -5.55515   0.0155559
         574    -5.34574    -5.55479   0.0155331
         575    -5.35144    -5.55444   0.0155101
         576    -5.35715    -5.55409    0.015487
         577    -5.36303    -5.55376   0.0154637
         578    -5.36861    -5.55344   0.0154402
         579    -5.37404    -5.55313   0.0154167
         580    -5.37992    -5.55283    0.015393
         581     -5.3858    -5.55255   0.0153692
         582    -5.39137    -5.55227   0.0153453
         583     -5.3974      -5.552   0.0153212
         584    -5.40343    -5.55175   0.0152971
         585    -5.40901     -5.5515   0.0152729
         586    -5.41459    -5.55127   0.0152486
         587    -5.42078    -5.55105   0.0152243
         588    -5.42652    -5.55084   0.0151999
         589    -5.43181    -5.55064   0.0151754
         590    -5.43785    -5.55044   0.0151509
         591    -5.44357    -5.55026   0.0151263
         592    -5.44898    -5.55009   0.0151017
         593    -5.45481    -5.54993   0.0150771
         594    -5.46016    -5.54978   0.0150525
         595    -5.46575    -5.54964   0.0150279
         596    -5.47066    -5.54951   0.0150032
         597    -5.47639    -5.54938   0.0149786
         598    -5.48127    -5.54927    0.014954
         599    -5.48616    -5.54916   0.0149294
         600    -5.49121    -5.54907   0.0149048
         601    -5.49594    -5.54898   0.0148803
         602    -5.50065     -5.5489   0.0148558
         603    -5.50471    -5.54883   0.0148313
         604    -5.50915    -5.54876   0.0148069
         605    -5.51337     -5.5487   0.0147826
         606     -5.5172    -5.54865   0.0147583
         607    -5.52063     -5.5486    0.014734
         608    -5.52396    -5.54856   0.0147098
         609    -5.52688    -5.54853   0.0146857
         610    -5.52939     -5.5485   0.0146617
         611    -5.53134    -5.54847   0.0146377
         612    -5.53305    -5.54844   0.0146138
         613    -5.53467    -5.54842     0.01459
         614    -5.53636     -5.5484   0.0145662
         615    -5.53768    -5.54838   0.0145426
         616    -5.53894    -5.54837    0.014519
         617    -5.54002    -5.54835   0.0144954
         618    -5.54168    -5.54834    0.014472
         619    -5.54229    -5.54833   0.0144486
         620    -5.54321    -5.54833   0.0144253
         621    -5.54372    -5.54832   0.0144021
         622    -5.54443    -5.54831   0.0143789
         623     -5.5449    -5.54831   0.0143559
         624    -5.54501     -5.5483   0.0143329
         625    -5.54551     -5.5483   0.0143099
         626    -5.54536    -5.54829   0.0142871
         627    -5.54533    -5.54829   0.0142643
         628    -5.54542    -5.54828   0.0142416
         629     -5.5455    -5.54828   0.0142189
         630     -5.5454    -5.54827   0.0141964
         631    -5.54559    -5.54827   0.0141739
         632    -5.54591    -5.54827   0.0141514
         633    -5.54606    -5.54826   0.0141291
         634    -5.54589    -5.54826   0.0141068
         635    -5.54599    -5.54826   0.0140846
         636     -5.5459    -5.54825   0.0140624
         637    -5.54623    -5.54825   0.0140404
         638    -5.54591    -5.54824   0.0140183
         639    -5.54524    -5.54824   0.0139964
         640    -5.54482    -5.54823   0.0139745
         641    -5.54419    -5.54823   0.0139527
         642    -5.54351    -5.54822    0.013931
         643    -5.54382    -5.54821   0.0139093
         644    -5.54333    -5.54821   0.0138877
         645    -5.54279     -5.5482   0.0138662
         646    -5.54235    -5.54819   0.0138448
         647    -5.54172    -5.54818   0.0138234
         648    -5.54107    -5.54817    0.013802
         649    -5.54054    -5.54816   0.0137808
         650    -5.53986    -5.54814   0.0137596
         651    -5.53933    -5.54813   0.0137384
         652    -5.53866    -5.54812   0.0137174
         653    -5.53802     -5.5481   0.0136964
         654    -5.53696    -5.54808   0.0136755
         655     -5.5361    -5.54806   0.0136546
         656    -5.53468    -5.54804   0.0136338
         657    -5.53437    -5.54802   0.0136131
         658    -5.53412      -5.548   0.0135924
         659    -5.53377    -5.54798   0.0135718
         660    -5.53302    -5.54796   0.0135512
         661    -5.53278    -5.54794   0.0135307
         662    -5.53258    -5.54791   0.0135103
         663    -5.53272    -5.54789     0.01349
         664    -5.53273    -5.54787   0.0134697
