#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         416    -7.56923    -7.54112   0.0148356
         417     -7.5714    -7.54119   0.0148002
         418    -7.57296    -7.54127   0.0147649
         419     -7.5739    -7.54134   0.0147299
         420    -7.57485    -7.54142   0.0146951
         421    -7.57581    -7.54151   0.0146604
         422    -7.57806    -7.54159   0.0146259
         423    -7.57934    -7.54168   0.0145916
         424    -7.58125    -7.54177   0.0145575
         425    -7.58249    -7.54187   0.0145235
         426    -7.58403    -7.54197   0.0144898
         427    -7.58488    -7.54207   0.0144562
         428    -7.58698    -7.54218   0.0144228
         429     -7.5874    -7.54228   0.0143896
         430    -7.58903    -7.54239   0.0143565
         431    -7.59058     -7.5425   0.0143236
         432    -7.59073    -7.54261   0.0142909
         433    -7.59207    -7.54273   0.0142584
         434    -7.59329    -7.54284    0.014226
         435    -7.59372    -7.54296   0.0141938
         436    -7.59335    -7.54308   0.0141617
         437     -7.5938    -7.54319   0.0141297
         438    -7.59408    -7.54331    0.014098
         439     -7.5945    -7.54342   0.0140663
         440    -7.59407    -7.54354   0.0140348
         441    -7.59409    -7.54365   0.0140035
         442     -7.5939    -7.54377   0.0139723
         443    -7.59285    -7.54388   0.0139412
         444    -7.59157    -7.54399   0.0139102
         445    -7.59073    -7.54409   0.0138793
         446    -7.58934    -7.54419   0.0138486
         447    -7.58773    -7.54429   0.0138179
         448    -7.58557    -7.54438   0.0137874
         449    -7.58353    -7.54447    0.013757
         450    -7.58096    -7.54455   0.0137266
         451    -7.57852    -7.54463   0.0136964
         452    -7.57558    -7.54469   0.0136663
         453    -7.57215    -7.54476   0.0136362
         454    -7.56857    -7.54481   0.0136063
         455    -7.56585    -7.54485   0.0135765
         456    -7.56399     -7.5449   0.0135468
         457    -7.56108    -7.54493   0.0135172
         458    -7.55682    -7.54496   0.0134877
         459    -7.55285    -7.54497   0.0134583
         460    -7.54953    -7.54498   0.0134291
         461    -7.54624    -7.54499   0.0133999
         462      -7.543    -7.54498   0.0133709
         463    -7.53952    -7.54497    0.013342
         464    -7.53615    -7.54495   0.0133133
         465    -7.53292    -7.54493   0.0132847
         466     -7.5292    -7.54489   0.0132562
         467    -7.52632    -7.54485   0.0132279
         468    -7.52429    -7.54481   0.0131997
         469    -7.52185    -7.54476   0.0131717
         470    -7.51998    -7.54471   0.0131437
         471    -7.51772    -7.54465    0.013116
         472    -7.51671    -7.54459   0.0130883
         473    -7.51695    -7.54453   0.0130608
         474    -7.51619    -7.54447   0.0130333
         475    -7.51636    -7.54441    0.013006
         476    -7.51618    -7.54435   0.0129789
         477    -7.51628    -7.54429   0.0129518
         478    -7.51698    -7.54424   0.0129248
         479    -7.51763    -7.54418   0.0128979
         480    -7.51821    -7.54413   0.0128712
         481    -7.51967    -7.54408   0.0128445
         482    -7.52037    -7.54403    0.012818
         483    -7.52193    -7.54398   0.0127915
         484    -7.52398    -7.54394   0.0127652
         485    -7.52585     -7.5439   0.0127389
         486    -7.52753    -7.54387   0.0127127
         487     -7.5293    -7.54384   0.0126867
         488    -7.53211    -7.54382   0.0126607
         489    -7.53528     -7.5438   0.0126348
         490    -7.53748    -7.54379    0.012609
         491    -7.53901    -7.54378   0.0125833
         492    -7.54048    -7.54377   0.0125578
         493    -7.54347    -7.54377   0.0125323
         494    -7.54442    -7.54377   0.0125069
         495    -7.54553    -7.54377   0.0124817
         496    -7.54744    -7.54378   0.0124565
         497    -7.54979    -7.54379   0.0124314
         498    -7.55126    -7.54381   0.0124065
         499    -7.55282    -7.54383   0.0123816
         500    -7.55377    -7.54385   0.0123569
         501    -7.55379    -7.54387   0.0123322
         502    -7.55416    -7.54389   0.0123077
         503    -7.55486    -7.54391   0.0122832
         504    -7.55492    -7.54393   0.0122589
         505    -7.55433    -7.54395   0.0122346
         506    -7.55246    -7.54397   0.0122105
         507    -7.55058    -7.54398   0.0121864
         508    -7.54807    -7.54399   0.0121624
         509    -7.54623    -7.54399   0.0121385
         510    -7.54313    -7.54399   0.0121147
         511    -7.54106    -7.54399    0.012091
         512    -7.53842    -7.54397   0.0120674
         513    -7.53523    -7.54396   0.0120439
         514    -7.53121    -7.54393   0.0120205
         515    -7.52703     -7.5439   0.0119972
         516    -7.52272    -7.54386    0.011974
         517    -7.51834    -7.54381   0.0119509
         518    -7.51489    -7.54375    0.011928
         519    -7.51175    -7.54369   0.0119052
         520    -7.50866    -7.54362   0.0118825
         521      -7.505    -7.54355   0.0118599
         522    -7.50116    -7.54347   0.0118375
         523     -7.4978    -7.54338   0.0118151
         524    -7.49531    -7.54329    0.011793
         525    -7.49274    -7.54319   0.0117709
         526    -7.49078    -7.54309   0.0117489
         527    -7.48851    -7.54299   0.0117271
         528    -7.48595    -7.54288   0.0117054
         529    -7.48443    -7.54277   0.0116838
         530    -7.48332    -7.54266   0.0116623
         531    -7.48264    -7.54255   0.0116409
         532    -7.48272    -7.54243   0.0116195
         533    -7.48357    -7.54232   0.0115982
         534    -7.48553    -7.54222    0.011577
         535    -7.48697    -7.54211   0.0115558
         536    -7.48821    -7.54201   0.0115347
         537    -7.48989    -7.54192   0.0115136
         538    -7.49296    -7.54183   0.0114926
         539    -7.49514    -7.54174   0.0114716
         540    -7.49965    -7.54166   0.0114506
         541    -7.50322    -7.54159   0.0114297
         542    -7.50713    -7.54153   0.0114088
         543    -7.51005    -7.54147   0.0113879
         544    -7.51455    -7.54142   0.0113671
         545    -7.51832    -7.54138   0.0113463
         546    -7.52231    -7.54134   0.0113256
         547    -7.52713    -7.54132   0.0113049
         548    -7.53211     -7.5413   0.0112843
         549     -7.5385    -7.54129   0.0112637
         550    -7.54401     -7.5413   0.0112432
         551    -7.55021    -7.54131   0.0112228
         552    -7.55514    -7.54134   0.0112025
         553    -7.56038    -7.54137   0.0111823
         554    -7.56688    -7.54142   0.0111623
         555    -7.57297    -7.54148   0.0111423
         556    -7.57832    -7.54154   0.0111224
         557     -7.5832    -7.54162   0.0111027
         558    -7.58758     -7.5417   0.0110831
         559    -7.59242    -7.54179   0.0110637
         560    -7.59867    -7.54189   0.0110444
         561    -7.60306      -7.542   0.0110252
         562    -7.60717    -7.54212   0.0110062
         563    -7.61066    -7.54224   0.0109874
         564    -7.61352    -7.54237   0.0109686
         565    -7.61669     -7.5425     0.01095
         566    -7.61918    -7.54263   0.0109315
         567    -7.62099    -7.54277   0.0109131
         568    -7.62307    -7.54291   0.0108948
         569    -7.62412    -7.54306   0.0108766
         570    -7.62413     -7.5432   0.0108584
         571     -7.6247    -7.54334   0.0108403
         572    -7.62552    -7.54348   0.0108223
         573    -7.62497    -7.54363   0.0108044
         574    -7.62498    -7.54377   0.0107865
         575     -7.6233    -7.54391   0.0107686
         576    -7.62188    -7.54404   0.0107508
         577    -7.62006    -7.54417   0.0107329
         578    -7.61882     -7.5443   0.0107151
         579     -7.6169    -7.54443   0.0106974
         580    -7.61527    -7.54455   0.0106796
         581    -7.61232    -7.54467   0.0106619
         582    -7.61035    -7.54478   0.0106442
         583     -7.6058    -7.54488   0.0106264
         584    -7.60259    -7.54498   0.0106087
         585    -7.59911    -7.54508   0.0105909
         586    -7.59408    -7.54516   0.0105732
         587    -7.58979    -7.54524   0.0105555
         588    -7.58563     -7.5453   0.0105377
         589    -7.58096    -7.54536     0.01052
         590    -7.57581    -7.54542   0.0105023
         591    -7.57086    -7.54546   0.0104846
         592    -7.56547    -7.54549    0.010467
         593    -7.56033    -7.54552   0.0104494
         594    -7.55546    -7.54553   0.0104318
         595    -7.54927    -7.54554   0.0104142
         596    -7.54406    -7.54554   0.0103968
         597    -7.53984    -7.54553   0.0103794
         598    -7.53407    -7.54551    0.010362
         599    -7.52838    -7.54548   0.0103448
         600    -7.52183    -7.54544   0.0103276
         601    -7.51703    -7.54539   0.0103105
         602    -7.51208    -7.54534   0.0102935
         603      -7.507    -7.54528   0.0102767
         604    -7.50213     -7.5452   0.0102599
         605    -7.49752    -7.54513   0.0102432
         606    -7.49349    -7.54504   0.0102267
         607    -7.48943    -7.54495   0.0102103
         608    -7.48602    -7.54485   0.0101939
