#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         997     1.14973     1.16288  0.00629859
         998     1.14834     1.16287   0.0062923
         999     1.14702     1.16285  0.00628602
        1000     1.14579     1.16283  0.00627976
        1001     1.14462     1.16281  0.00627351
        1002     1.14354      1.1628  0.00626728
        1003     1.14253     1.16278  0.00626106
        1004      1.1416     1.16275  0.00625486
        1005     1.14074     1.16273  0.00624868
        1006     1.13996     1.16271  0.00624251
        1007     1.13927     1.16269  0.00623635
        1008     1.13865     1.16266  0.00623021
        1009     1.13812     1.16264  0.00622408
        1010     1.13768     1.16261  0.00621797
        1011     1.13732     1.16259  0.00621187
        1012     1.13706     1.16256  0.00620578
        1013     1.13688     1.16254  0.00619971
        1014     1.13679     1.16251  0.00619365
        1015     1.13679     1.16249   0.0061876
        1016     1.13687     1.16246  0.00618156
        1017     1.13705     1.16244  0.00617553
        1018     1.13731     1.16241  0.00616951
        1019     1.13765     1.16239  0.00616351
        1020     1.13807     1.16236  0.00615751
        1021     1.13858     1.16234  0.00615152
        1022     1.13916     1.16232  0.00614555
        1023     1.13983      1.1623  0.00613958
        1024     1.14057     1.16228  0.00613362
        1025     1.14139     1.16225  0.00612767
        1026     1.14228     1.16224  0.00612173
        1027     1.14325     1.16222  0.00611579
        1028     1.14428      1.1622  0.00610987
        1029     1.14539     1.16218  0.00610395
        1030     1.14658     1.16217  0.00609805
        1031     1.14784     1.16215  0.00609215
        1032     1.14919     1.16214  0.00608626
        1033     1.15062     1.16213  0.00608038
        1034     1.15214     1.16212   0.0060745
        1035     1.15376     1.16211  0.00606864
        1036     1.15548     1.16211  0.00606278
        1037     1.15732      1.1621  0.00605694
        1038     1.15927      1.1621  0.00605111
        1039     1.16134      1.1621  0.00604528
        1040     1.16355      1.1621  0.00603947
        1041     1.16589      1.1621  0.00603367
        1042     1.16837     1.16211  0.00602788
        1043     1.17101     1.16212  0.00602211
        1044      1.1738     1.16213  0.00601635
        1045     1.17675     1.16214  0.00601061
        1046     1.17986     1.16216  0.00600489
        1047     1.18313     1.16218  0.00599918
        1048     1.18656      1.1622  0.00599351
        1049     1.19015     1.16223  0.00598785
        1050     1.19389     1.16226  0.00598222
        1051     1.19777     1.16229  0.00597663
        1052     1.20178     1.16233  0.00597106
        1053     1.20591     1.16237  0.00596554
        1054     1.21014     1.16242  0.00596005
        1055     1.21445     1.16247   0.0059546
        1056     1.21883     1.16252   0.0059492
        1057     1.22326     1.16258  0.00594385
        1058     1.22771     1.16264  0.00593855
        1059     1.23215     1.16271  0.00593331
        1060     1.23656     1.16277  0.00592812
        1061     1.24092     1.16285  0.00592299
        1062     1.24519     1.16293  0.00591792
        1063     1.24936     1.16301  0.00591291
        1064      1.2534     1.16309  0.00590797
        1065     1.25728     1.16318  0.00590308
        1066     1.26098     1.16327  0.00589826
        1067     1.26448     1.16337  0.00589349
        1068     1.26776     1.16347  0.00588878
        1069      1.2708     1.16357  0.00588413
        1070     1.27357     1.16367  0.00587953
        1071     1.27607     1.16377  0.00587498
        1072     1.27828     1.16388  0.00587047
        1073     1.28019     1.16399    0.005866
        1074      1.2818      1.1641  0.00586156
        1075      1.2831     1.16421  0.00585715
        1076     1.28408     1.16432  0.00585277
        1077     1.28474     1.16443   0.0058484
        1078     1.28509     1.16454  0.00584405
        1079     1.28513     1.16466   0.0058397
        1080     1.28486     1.16477  0.00583535
        1081     1.28429     1.16488    0.005831
        1082     1.28342     1.16499  0.00582664
        1083     1.28227      1.1651  0.00582227
        1084     1.28083      1.1652  0.00581788
        1085     1.27911     1.16531  0.00581346
        1086     1.27713     1.16541  0.00580902
        1087     1.27489     1.16551  0.00580455
        1088     1.27241     1.16561  0.00580005
        1089     1.26969      1.1657  0.00579551
        1090     1.26673      1.1658  0.00579093
        1091     1.26356     1.16589  0.00578632
        1092     1.26017     1.16597  0.00578166
        1093     1.25657     1.16606  0.00577697
        1094     1.25277     1.16614  0.00577223
        1095     1.24878     1.16621  0.00576745
        1096      1.2446     1.16628  0.00576263
        1097     1.24024     1.16635  0.00575777
        1098     1.23569     1.16641  0.00575288
        1099     1.23096     1.16647  0.00574794
        1100     1.22607     1.16653  0.00574297
        1101     1.22102     1.16658  0.00573797
        1102     1.21582     1.16662  0.00573294
        1103     1.21047     1.16666  0.00572788
        1104     1.20499     1.16669  0.00572279
        1105      1.1994     1.16672  0.00571769
        1106     1.19371     1.16675  0.00571257
        1107     1.18793     1.16677  0.00570744
        1108     1.18209     1.16678  0.00570231
        1109     1.17621     1.16679  0.00569717
        1110     1.17032     1.16679  0.00569204
        1111     1.16444     1.16679  0.00568692
        1112      1.1586     1.16678  0.00568181
        1113     1.15284     1.16677  0.00567672
        1114     1.14718     1.16675  0.00567165
        1115     1.14167     1.16673  0.00566661
        1116     1.13634      1.1667   0.0056616
        1117     1.13123     1.16667  0.00565662
        1118     1.12638     1.16664  0.00565167
        1119     1.12181      1.1666  0.00564676
        1120     1.11757     1.16655  0.00564189
        1121      1.1137     1.16651  0.00563706
        1122     1.11021     1.16645  0.00563225
        1123     1.10713      1.1664  0.00562749
        1124     1.10449     1.16635  0.00562275
        1125      1.1023     1.16629  0.00561804
        1126     1.10058     1.16623  0.00561335
        1127     1.09933     1.16617  0.00560869
        1128     1.09854     1.16611  0.00560403
        1129     1.09823     1.16605  0.00559939
        1130     1.09838     1.16599  0.00559476
        1131     1.09897     1.16593  0.00559013
        1132     1.09999     1.16587  0.00558549
        1133     1.10141     1.16582  0.00558085
        1134     1.10323     1.16576   0.0055762
        1135     1.10539     1.16571  0.00557154
        1136     1.10789     1.16566  0.00556687
        1137     1.11069     1.16561  0.00556218
        1138     1.11376     1.16556  0.00555748
        1139     1.11706     1.16552  0.00555277
        1140     1.12058     1.16548  0.00554804
        1141     1.12428     1.16545  0.00554329
        1142     1.12813     1.16541  0.00553853
        1143      1.1321     1.16538  0.00553377
        1144     1.13617     1.16536  0.00552899
        1145     1.14031     1.16534   0.0055242
        1146      1.1445     1.16532  0.00551941
        1147      1.1487      1.1653  0.00551462
        1148      1.1529     1.16529  0.00550982
        1149     1.15707     1.16529  0.00550503
        1150     1.16119     1.16528  0.00550025
        1151     1.16526     1.16528  0.00549547
        1152     1.16924     1.16529   0.0054907
        1153     1.17313     1.16529  0.00548594
        1154      1.1769      1.1653   0.0054812
        1155     1.18055     1.16532  0.00547647
        1156     1.18406     1.16533  0.00547175
        1157     1.18741     1.16535  0.00546706
        1158     1.19061     1.16537  0.00546238
        1159     1.19362      1.1654  0.00545772
        1160     1.19645     1.16543  0.00545308
        1161     1.19907     1.16545  0.00544846
        1162     1.20149     1.16549  0.00544386
        1163     1.20369     1.16552  0.00543928
        1164     1.20566     1.16555  0.00543472
        1165      1.2074     1.16559  0.00543017
        1166      1.2089     1.16563  0.00542564
        1167     1.21015     1.16566  0.00542113
        1168     1.21114      1.1657  0.00541662
        1169     1.21187     1.16574  0.00541213
        1170     1.21234     1.16578  0.00540766
        1171     1.21254     1.16582  0.00540319
        1172     1.21248     1.16586  0.00539872
        1173     1.21215      1.1659  0.00539426
        1174     1.21155     1.16594  0.00538981
        1175     1.21069     1.16598  0.00538536
        1176     1.20957     1.16602   0.0053809
        1177     1.20819     1.16605  0.00537645
        1178     1.20657     1.16609    0.005372
        1179     1.20471     1.16612  0.00536754
        1180     1.20262     1.16615  0.00536308
        1181     1.20032     1.16618  0.00535862
        1182     1.19782      1.1662  0.00535415
        1183     1.19513     1.16623  0.00534968
        1184     1.19227     1.16625  0.00534521
        1185     1.18925     1.16627  0.00534073
        1186     1.18609     1.16629  0.00533626
        1187     1.18282      1.1663  0.00533178
        1188     1.17944     1.16631   0.0053273
        1189     1.17598     1.16632  0.00532283
        1190     1.17245     1.16633  0.00531836
        1191     1.16888     1.16633  0.00531389
        1192     1.16527     1.16633  0.00530943
        1193     1.16166     1.16632  0.00530499
        1194     1.15804     1.16632  0.00530055
        1195     1.15443     1.16631  0.00529612
        1196     1.15086     1.16629  0.00529171
        1197     1.14732     1.16628  0.00528731
        1198     1.14383     1.16626  0.00528293
        1199     1.14039     1.16624  0.00527857
        1200     1.13701     1.16621  0.00527423
        1201      1.1337     1.16619   0.0052699
        1202     1.13045     1.16616   0.0052656
        1203     1.12727     1.16612  0.00526133
        1204     1.12416     1.16609  0.00525707
        1205     1.12113     1.16605  0.00525284
        1206     1.11816     1.16601  0.00524864
        1207     1.11526     1.16597  0.00524446
        1208     1.11243     1.16593   0.0052403
        1209     1.10967     1.16588  0.00523617
        1210     1.10697     1.16583  0.00523207
        1211     1.10435     1.16578    0.005228
        1212     1.10179     1.16573  0.00522395
        1213      1.0993     1.16567  0.00521993
        1214     1.09688     1.16562  0.00521594
        1215     1.09454     1.16556  0.00521197
        1216     1.09227      1.1655  0.00520804
        1217     1.09008     1.16543  0.00520413
        1218     1.08798     1.16537  0.00520024
        1219     1.08598     1.16531  0.00519638
        1220      1.0841     1.16524  0.00519255
        1221     1.08232     1.16517  0.00518874
        1222     1.08067      1.1651  0.00518496
        1223     1.07915     1.16503  0.00518119
        1224     1.07776     1.16496  0.00517745
        1225     1.07652     1.16489  0.00517373
        1226     1.07544     1.16482  0.00517002
        1227     1.07452     1.16474  0.00516633
        1228     1.07377     1.16467  0.00516266
        1229      1.0732     1.16459  0.00515899
        1230     1.07282     1.16452  0.00515534
        1231     1.07263     1.16444  0.00515169
        1232     1.07262     1.16437  0.00514805
        1233      1.0728      1.1643  0.00514441
        1234     1.07317     1.16422  0.00514077
        1235     1.07373     1.16415  0.00513713
        1236     1.07447     1.16408  0.00513348
        1237      1.0754       1.164  0.00512984
        1238     1.07652     1.16393  0.00512618
        1239      1.0778     1.16386  0.00512251
        1240     1.07925      1.1638  0.00511884
        1241     1.08087     1.16373  0.00511515
        1242     1.08265     1.16366  0.00511144
        1243     1.08459      1.1636  0.00510773
        1244     1.08668     1.16354    0.005104
        1245     1.08893     1.16348  0.00510025
        1246     1.09132     1.16342  0.00509648
        1247     1.09387     1.16336   0.0050927
        1248     1.09656     1.16331   0.0050889
        1249     1.09939     1.16326  0.00508509
        1250     1.10238     1.16321  0.00508125
        1251     1.10552     1.16316   0.0050774
        1252     1.10882     1.16312  0.00507353
        1253     1.11227     1.16308  0.00506964
        1254     1.11589     1.16304  0.00506574
        1255     1.11967     1.16301  0.00506182
        1256     1.12361     1.16298  0.00505789
        1257     1.12772     1.16295  0.00505394
        1258       1.132     1.16292  0.00504998
        1259     1.13644      1.1629  0.00504602
        1260     1.14104     1.16289  0.00504204
        1261     1.14579     1.16287  0.00503806
        1262     1.15069     1.16286  0.00503408
        1263     1.15574     1.16286   0.0050301
        1264     1.16091     1.16286  0.00502612
        1265     1.16619     1.16286  0.00502214
        1266     1.17158     1.16287  0.00501818
        1267     1.17705     1.16288  0.00501423
        1268     1.18258     1.16289   0.0050103
        1269     1.18815     1.16291   0.0050064
        1270     1.19374     1.16294  0.00500251
        1271     1.19935     1.16296  0.00499866
        1272     1.20493       1.163  0.00499484
        1273     1.21046     1.16303  0.00499105
        1274     1.21593     1.16308  0.00498731
        1275      1.2213     1.16312  0.00498361
        1276     1.22655     1.16317  0.00497995
        1277     1.23166     1.16323  0.00497634
        1278      1.2366     1.16328  0.00497277
        1279     1.24137     1.16334  0.00496926
        1280     1.24593     1.16341   0.0049658
        1281     1.25028     1.16348  0.00496238
        1282     1.25439     1.16355  0.00495902
        1283     1.25825     1.16362   0.0049557
        1284     1.26184      1.1637  0.00495243
        1285     1.26514     1.16378  0.00494921
        1286     1.26815     1.16386  0.00494603
        1287     1.27084     1.16394  0.00494288
        1288     1.27321     1.16403  0.00493977
        1289     1.27524     1.16411  0.00493669
        1290     1.27692      1.1642  0.00493364
        1291     1.27824     1.16429  0.00493061
        1292     1.27919     1.16438   0.0049276
        1293     1.27976     1.16447  0.00492459
        1294     1.27994     1.16456   0.0049216
        1295     1.27971     1.16464   0.0049186
        1296     1.27905     1.16473   0.0049156
        1297     1.27796     1.16482  0.00491258
        1298     1.27641     1.16491  0.00490955
        1299     1.27441     1.16499  0.00490649
        1300     1.27194     1.16507  0.00490341
        1301     1.26899     1.16515  0.00490029
        1302     1.26555     1.16523  0.00489713
        1303     1.26164      1.1653  0.00489393
        1304     1.25723     1.16537  0.00489069
        1305     1.25235     1.16544  0.00488739
        1306     1.24699      1.1655  0.00488405
        1307     1.24116     1.16556  0.00488066
        1308     1.23489     1.16561  0.00487721
        1309     1.22818     1.16566  0.00487372
        1310     1.22107      1.1657  0.00487018
        1311     1.21357     1.16574  0.00486661
        1312     1.20572     1.16577  0.00486299
        1313     1.19756     1.16579  0.00485935
        1314     1.18914     1.16581  0.00485568
        1315     1.18049     1.16582    0.004852
        1316     1.17166     1.16583  0.00484832
        1317      1.1627     1.16583  0.00484464
        1318     1.15366     1.16582  0.00484097
        1319      1.1446      1.1658  0.00483733
        1320     1.13557     1.16578  0.00483372
        1321     1.12662     1.16575  0.00483015
        1322     1.11782     1.16571  0.00482663
        1323     1.10921     1.16567  0.00482317
        1324     1.10085     1.16562  0.00481978
        1325     1.09279     1.16557  0.00481645
        1326     1.08509      1.1655   0.0048132
        1327     1.07778     1.16544  0.00481003
        1328     1.07093     1.16537  0.00480694
        1329     1.06456     1.16529  0.00480392
        1330     1.05871     1.16521  0.00480097
        1331     1.05341     1.16513   0.0047981
        1332     1.04871     1.16504  0.00479529
        1333     1.04462     1.16495  0.00479255
        1334     1.04117     1.16486  0.00478985
        1335     1.03838     1.16476   0.0047872
        1336     1.03626     1.16467  0.00478459
        1337     1.03483     1.16457  0.00478199
        1338     1.03408     1.16447  0.00477941
        1339     1.03403     1.16437  0.00477684
        1340     1.03466     1.16428  0.00477425
        1341     1.03597     1.16418  0.00477165
        1342     1.03796     1.16409  0.00476902
        1343      1.0406       1.164  0.00476636
        1344     1.04388     1.16391  0.00476365
        1345     1.04778     1.16382  0.00476089
        1346     1.05228     1.16374  0.00475807
        1347     1.05735     1.16366   0.0047552
        1348     1.06297     1.16358  0.00475225
        1349      1.0691     1.16351  0.00474925
        1350      1.0757     1.16345  0.00474618
        1351     1.08275     1.16339  0.00474304
        1352      1.0902     1.16333  0.00473984
        1353     1.09801     1.16329  0.00473658
        1354     1.10613     1.16324  0.00473327
        1355     1.11453     1.16321  0.00472992
        1356     1.12315     1.16318  0.00472652
        1357     1.13195     1.16315  0.00472309
        1358     1.14088     1.16314  0.00471964
        1359     1.14988     1.16313  0.00471618
        1360     1.15892     1.16313  0.00471271
        1361     1.16794     1.16313  0.00470925
        1362     1.17689     1.16314  0.00470581
        1363     1.18572     1.16316  0.00470238
        1364     1.19439     1.16318  0.00469899
        1365     1.20284     1.16321  0.00469564
        1366     1.21105     1.16324  0.00469233
        1367     1.21895     1.16328  0.00468907
        1368     1.22651     1.16333  0.00468587
        1369     1.23371     1.16338  0.00468273
        1370     1.24049     1.16344  0.00467965
        1371     1.24684      1.1635  0.00467664
        1372     1.25273     1.16356  0.00467368
        1373     1.25812     1.16363  0.00467078
        1374       1.263      1.1637  0.00466794
        1375     1.26735     1.16378  0.00466516
        1376     1.27116     1.16386  0.00466242
        1377      1.2744     1.16394  0.00465972
        1378     1.27709     1.16402  0.00465707
        1379      1.2792      1.1641  0.00465444
        1380     1.28074     1.16419  0.00465183
        1381     1.28171     1.16427  0.00464924
        1382     1.28211     1.16436  0.00464666
        1383     1.28196     1.16444  0.00464408
        1384     1.28127     1.16453  0.00464149
        1385     1.28004     1.16461  0.00463889
        1386      1.2783     1.16469  0.00463627
        1387     1.27607     1.16477  0.00463362
        1388     1.27336     1.16485  0.00463094
        1389      1.2702     1.16493  0.00462823
        1390     1.26661       1.165  0.00462548
        1391     1.26263     1.16507  0.00462268
        1392     1.25827     1.16514  0.00461985
        1393     1.25357      1.1652  0.00461697
        1394     1.24855     1.16526  0.00461404
        1395     1.24326     1.16532  0.00461107
        1396     1.23772     1.16537  0.00460806
        1397     1.23197     1.16542  0.00460501
        1398     1.22604     1.16546  0.00460192
        1399     1.21996      1.1655   0.0045988
        1400     1.21377     1.16553  0.00459564
        1401     1.20749     1.16556  0.00459246
        1402     1.20115     1.16559  0.00458925
        1403     1.19479     1.16561  0.00458603
        1404     1.18844     1.16563  0.00458279
        1405     1.18212     1.16564  0.00457954
        1406     1.17587     1.16565  0.00457629
        1407      1.1697     1.16565  0.00457304
        1408     1.16365     1.16565  0.00456979
        1409     1.15773     1.16564  0.00456655
        1410     1.15198     1.16563  0.00456333
        1411     1.14641     1.16562  0.00456011
        1412     1.14106      1.1656  0.00455691
        1413     1.13593     1.16558  0.00455374
        1414     1.13105     1.16556  0.00455058
        1415     1.12644     1.16553  0.00454745
        1416     1.12213      1.1655  0.00454434
        1417     1.11813     1.16546  0.00454126
        1418     1.11446     1.16543   0.0045382
        1419     1.11115     1.16539  0.00453516
        1420     1.10821     1.16535  0.00453215
        1421     1.10566     1.16531  0.00452915
        1422     1.10353     1.16526  0.00452618
        1423     1.10182     1.16522  0.00452321
        1424     1.10056     1.16517  0.00452027
        1425     1.09975     1.16513  0.00451733
        1426     1.09942     1.16508  0.00451439
        1427     1.09956     1.16504  0.00451146
        1428     1.10019     1.16499  0.00450853
        1429      1.1013     1.16495   0.0045056
        1430     1.10291      1.1649  0.00450266
        1431       1.105     1.16486   0.0044997
        1432     1.10757     1.16482  0.00449674
        1433      1.1106     1.16478  0.00449376
        1434     1.11408     1.16475  0.00449077
        1435     1.11798     1.16471  0.00448776
        1436     1.12226     1.16468  0.00448473
        1437     1.12691     1.16466  0.00448168
        1438     1.13187     1.16464  0.00447863
        1439     1.13711     1.16462  0.00447555
        1440     1.14258      1.1646  0.00447247
        1441     1.14822     1.16459  0.00446938
        1442     1.15398     1.16458  0.00446629
        1443      1.1598     1.16458   0.0044632
        1444     1.16563     1.16458   0.0044601
        1445      1.1714     1.16458  0.00445702
        1446     1.17707     1.16459  0.00445395
        1447     1.18257     1.16461  0.00445089
        1448     1.18786     1.16462  0.00444784
        1449     1.19288     1.16464  0.00444481
        1450     1.19758     1.16466  0.00444181
        1451     1.20192     1.16469  0.00443882
        1452     1.20587     1.16472  0.00443585
        1453     1.20939     1.16475  0.00443291
        1454     1.21245     1.16478  0.00442998
        1455     1.21503     1.16482  0.00442707
        1456     1.21712     1.16485  0.00442417
        1457     1.21871     1.16489  0.00442129
        1458     1.21979     1.16493  0.00441842
        1459     1.22037     1.16496  0.00441556
        1460     1.22043       1.165  0.00441269
        1461        1.22     1.16504  0.00440984
        1462     1.21909     1.16508  0.00440697
        1463     1.21771     1.16511  0.00440411
        1464     1.21588     1.16515  0.00440124
        1465     1.21362     1.16518  0.00439836
        1466     1.21096     1.16521  0.00439547
        1467     1.20793     1.16524  0.00439257
        1468     1.20455     1.16527  0.00438966
        1469     1.20087     1.16529  0.00438674
        1470     1.19691     1.16531   0.0043838
        1471     1.19271     1.16533  0.00438086
        1472     1.18831     1.16535  0.00437792
        1473     1.18374     1.16536  0.00437496
        1474     1.17904     1.16537    0.004372
        1475     1.17425     1.16538  0.00436904
        1476      1.1694     1.16538  0.00436608
        1477     1.16454     1.16538  0.00436313
        1478     1.15971     1.16537  0.00436018
        1479     1.15493     1.16537  0.00435723
        1480     1.15027     1.16536   0.0043543
        1481     1.14574     1.16534  0.00435138
        1482     1.14138     1.16533  0.00434848
        1483     1.13724     1.16531  0.00434559
        1484     1.13335     1.16529  0.00434271
        1485     1.12973     1.16526  0.00433985
        1486     1.12642     1.16524  0.00433701
        1487     1.12345     1.16521  0.00433419
        1488     1.12084     1.16518  0.00433137
        1489     1.11862     1.16515  0.00432858
        1490     1.11681     1.16512   0.0043258
        1491     1.11543     1.16508  0.00432302
        1492      1.1145     1.16505  0.00432026
        1493     1.11402     1.16501   0.0043175
        1494     1.11401     1.16498  0.00431474
        1495     1.11447     1.16495  0.00431199
        1496      1.1154     1.16491  0.00430924
        1497     1.11679     1.16488  0.00430648
        1498     1.11863     1.16485  0.00430371
        1499     1.12091     1.16482  0.00430094
        1500     1.12361     1.16479  0.00429816
        1501     1.12671     1.16477  0.00429537
        1502     1.13018     1.16474  0.00429258
        1503     1.13399     1.16472  0.00428977
        1504      1.1381     1.16471  0.00428695
        1505     1.14246     1.16469  0.00428413
        1506     1.14704     1.16468   0.0042813
        1507     1.15179     1.16467  0.00427847
        1508     1.15666     1.16467  0.00427563
        1509     1.16161     1.16466   0.0042728
        1510     1.16657     1.16467  0.00426997
        1511     1.17151     1.16467  0.00426715
        1512     1.17637     1.16468  0.00426433
        1513     1.18111     1.16469  0.00426153
        1514     1.18566      1.1647  0.00425874
        1515     1.18999     1.16472  0.00425596
        1516     1.19405     1.16474  0.00425319
        1517     1.19781     1.16476  0.00425045
        1518     1.20122     1.16478  0.00424771
        1519     1.20426     1.16481    0.004245
        1520      1.2069     1.16484   0.0042423
        1521     1.20911     1.16487  0.00423961
        1522     1.21088      1.1649  0.00423693
        1523     1.21219     1.16493  0.00423426
        1524     1.21304     1.16496   0.0042316
        1525     1.21341     1.16499  0.00422894
        1526     1.21332     1.16502  0.00422629
        1527     1.21277     1.16505  0.00422364
        1528     1.21177     1.16509  0.00422099
        1529     1.21035     1.16511  0.00421833
        1530     1.20853     1.16514  0.00421567
        1531     1.20632     1.16517    0.004213
        1532     1.20377      1.1652  0.00421032
        1533     1.20091     1.16522  0.00420764
        1534     1.19776     1.16524  0.00420495
        1535     1.19438     1.16526  0.00420226
        1536     1.19082     1.16528  0.00419955
        1537     1.18711     1.16529  0.00419685
        1538     1.18329      1.1653  0.00419413
        1539     1.17942     1.16531  0.00419142
        1540     1.17553     1.16532   0.0041887
        1541     1.17167     1.16532  0.00418599
        1542     1.16788     1.16532  0.00418327
        1543      1.1642     1.16532  0.00418056
        1544     1.16065     1.16532  0.00417785
        1545     1.15729     1.16531  0.00417515
        1546     1.15414     1.16531  0.00417246
        1547     1.15123      1.1653  0.00416977
        1548     1.14857     1.16529  0.00416709
        1549     1.14621     1.16527  0.00416442
        1550     1.14413     1.16526  0.00416175
        1551     1.14236     1.16525   0.0041591
        1552      1.1409     1.16523  0.00415645
        1553     1.13976     1.16521   0.0041538
        1554     1.13895      1.1652  0.00415116
        1555     1.13847     1.16518  0.00414853
        1556     1.13831     1.16516   0.0041459
        1557     1.13848     1.16515  0.00414327
        1558     1.13899     1.16513  0.00414065
        1559     1.13981     1.16511  0.00413802
        1560     1.14096      1.1651   0.0041354
        1561     1.14242     1.16508  0.00413278
        1562      1.1442     1.16507  0.00413015
        1563     1.14628     1.16506  0.00412753
        1564     1.14867     1.16505   0.0041249
        1565     1.15136     1.16504  0.00412228
        1566     1.15434     1.16503  0.00411965
        1567     1.15761     1.16503  0.00411702
        1568     1.16115     1.16502   0.0041144
        1569     1.16495     1.16502  0.00411178
        1570       1.169     1.16503  0.00410916
        1571     1.17329     1.16503  0.00410654
        1572     1.17781     1.16504  0.00410394
        1573     1.18254     1.16505  0.00410135
        1574     1.18746     1.16507  0.00409877
        1575     1.19255     1.16508   0.0040962
        1576     1.19777      1.1651  0.00409365
        1577     1.20312     1.16513  0.00409113
        1578     1.20857     1.16515  0.00408863
        1579     1.21409     1.16519  0.00408616
        1580     1.21965     1.16522  0.00408372
        1581     1.22522     1.16526  0.00408131
        1582     1.23078      1.1653  0.00407894
        1583     1.23629     1.16534  0.00407661
        1584     1.24173     1.16539  0.00407432
        1585     1.24706     1.16544  0.00407208
        1586     1.25228      1.1655  0.00406988
        1587     1.25734     1.16556  0.00406772
        1588     1.26223     1.16562  0.00406562
        1589     1.26692     1.16568  0.00406356
        1590     1.27138     1.16575  0.00406155
        1591     1.27559     1.16582  0.00405958
        1592     1.27954     1.16589  0.00405766
        1593     1.28321     1.16596  0.00405578
        1594     1.28657     1.16604  0.00405394
        1595     1.28962     1.16612  0.00405214
        1596     1.29234     1.16619  0.00405037
        1597      1.2947     1.16627  0.00404864
        1598     1.29671     1.16636  0.00404693
        1599     1.29834     1.16644  0.00404524
        1600      1.2996     1.16652  0.00404356
        1601     1.30047     1.16661   0.0040419
        1602     1.30096     1.16669  0.00404025
        1603     1.30104     1.16677   0.0040386
        1604     1.30071     1.16686  0.00403695
        1605     1.29998     1.16694  0.00403528
        1606     1.29883     1.16702   0.0040336
        1607     1.29727      1.1671  0.00403191
        1608     1.29529     1.16718  0.00403019
        1609      1.2929     1.16726  0.00402844
        1610      1.2901     1.16734  0.00402666
        1611     1.28688     1.16741  0.00402485
        1612     1.28325     1.16748  0.00402299
        1613     1.27922     1.16755  0.00402109
        1614     1.27478     1.16762  0.00401915
        1615     1.26994     1.16768  0.00401716
        1616     1.26471     1.16774  0.00401512
        1617     1.25909      1.1678  0.00401304
        1618      1.2531     1.16785   0.0040109
        1619     1.24675      1.1679  0.00400872
        1620     1.24005     1.16795   0.0040065
        1621     1.23301     1.16799  0.00400423
        1622     1.22566     1.16802  0.00400191
        1623       1.218     1.16805  0.00399957
        1624     1.21006     1.16808  0.00399719
        1625     1.20187      1.1681  0.00399478
        1626     1.19343     1.16811  0.00399236
        1627     1.18479     1.16812  0.00398992
        1628     1.17597     1.16813  0.00398747
        1629     1.16701     1.16813  0.00398502
        1630     1.15793     1.16812  0.00398258
        1631     1.14877     1.16811  0.00398016
        1632     1.13957     1.16809  0.00397776
        1633     1.13036     1.16807  0.00397539
        1634      1.1212     1.16804  0.00397306
        1635     1.11211     1.16801  0.00397077
        1636     1.10313     1.16797  0.00396855
        1637     1.09431     1.16792  0.00396638
        1638     1.08569     1.16787  0.00396427
        1639      1.0773     1.16782  0.00396224
        1640     1.06919     1.16776  0.00396028
        1641      1.0614     1.16769   0.0039584
        1642     1.05396     1.16762  0.00395659
        1643     1.04692     1.16755  0.00395487
        1644     1.04031     1.16747  0.00395322
        1645     1.03415     1.16739  0.00395164
        1646     1.02847     1.16731  0.00395014
        1647     1.02331     1.16722  0.00394871
        1648     1.01868     1.16713  0.00394735
        1649     1.01461     1.16704  0.00394604
        1650      1.0111     1.16694  0.00394478
        1651     1.00817     1.16685  0.00394356
        1652     1.00583     1.16675  0.00394238
        1653     1.00407     1.16665  0.00394122
        1654      1.0029     1.16655  0.00394008
        1655     1.00231     1.16645  0.00393895
        1656     1.00228     1.16635  0.00393782
        1657     1.00282     1.16625  0.00393668
        1658      1.0039     1.16616  0.00393552
        1659     1.00551     1.16606  0.00393434
        1660     1.00763     1.16596  0.00393313
        1661     1.01023     1.16587  0.00393188
        1662      1.0133     1.16578  0.00393058
        1663      1.0168     1.16569  0.00392924
        1664     1.02072      1.1656  0.00392784
        1665     1.02502     1.16552  0.00392639
        1666     1.02967     1.16543  0.00392488
        1667     1.03464     1.16536  0.00392331
        1668     1.03991     1.16528  0.00392168
        1669     1.04544     1.16521  0.00391999
        1670      1.0512     1.16514  0.00391823
        1671     1.05716     1.16508  0.00391642
        1672     1.06328     1.16502  0.00391455
        1673     1.06953     1.16496  0.00391263
        1674     1.07589     1.16491  0.00391065
        1675     1.08232     1.16486  0.00390863
        1676      1.0888     1.16481  0.00390656
        1677     1.09529     1.16477  0.00390445
        1678     1.10176     1.16473  0.00390231
        1679      1.1082      1.1647  0.00390013
        1680     1.11458     1.16467  0.00389792
        1681     1.12088     1.16464  0.00389569
        1682     1.12707     1.16462  0.00389344
        1683     1.13315      1.1646  0.00389117
        1684     1.13909     1.16459  0.00388889
        1685     1.14488     1.16457   0.0038866
        1686      1.1505     1.16457   0.0038843
        1687     1.15595     1.16456    0.003882
        1688     1.16121     1.16456   0.0038797
        1689     1.16627     1.16456   0.0038774
        1690     1.17112     1.16456  0.00387511
        1691     1.17577     1.16457  0.00387283
        1692      1.1802     1.16458  0.00387055
        1693     1.18441     1.16459  0.00386828
        1694     1.18841     1.16461  0.00386602
        1695     1.19218     1.16462  0.00386377
