#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         998     1.99651     1.91334  0.00162747
         999     1.99688     1.91342  0.00162799
        1000     1.99725     1.91351  0.00162852
        1001     1.99761     1.91359  0.00162906
        1002     1.99797     1.91368  0.00162961
        1003     1.99833     1.91376  0.00163017
        1004     1.99869     1.91385  0.00163074
        1005     1.99904     1.91393  0.00163132
        1006     1.99939     1.91402  0.00163191
        1007     1.99974      1.9141   0.0016325
        1008     2.00009     1.91419  0.00163311
        1009     2.00043     1.91427  0.00163373
        1010     2.00077     1.91436  0.00163435
        1011     2.00111     1.91444  0.00163499
        1012     2.00145     1.91453  0.00163563
        1013     2.00178     1.91461  0.00163628
        1014     2.00211      1.9147  0.00163694
        1015     2.00244     1.91479  0.00163761
        1016     2.00277     1.91487  0.00163829
        1017      2.0031     1.91496  0.00163897
        1018     2.00342     1.91505  0.00163966
        1019     2.00374     1.91513  0.00164036
        1020     2.00406     1.91522  0.00164107
        1021     2.00438     1.91531  0.00164178
        1022      2.0047      1.9154  0.00164251
        1023     2.00501     1.91548  0.00164323
        1024     2.00532     1.91557  0.00164397
        1025     2.00563     1.91566  0.00164471
        1026     2.00594     1.91575  0.00164546
        1027     2.00625     1.91584  0.00164622
        1028     2.00655     1.91592  0.00164698
        1029     2.00685     1.91601  0.00164775
        1030     2.00715      1.9161  0.00164852
        1031     2.00745     1.91619   0.0016493
        1032     2.00775     1.91628  0.00165009
        1033     2.00804     1.91637  0.00165088
        1034     2.00833     1.91646  0.00165168
        1035     2.00862     1.91655  0.00165248
        1036     2.00891     1.91663  0.00165329
        1037     2.00919     1.91672   0.0016541
        1038     2.00948     1.91681  0.00165492
        1039     2.00976      1.9169  0.00165574
        1040     2.01004     1.91699  0.00165657
        1041     2.01032     1.91708  0.00165741
        1042     2.01059     1.91717  0.00165824
        1043     2.01087     1.91726  0.00165908
        1044     2.01114     1.91735  0.00165993
        1045     2.01141     1.91744  0.00166078
        1046     2.01168     1.91753  0.00166163
        1047     2.01195     1.91762  0.00166249
        1048     2.01222     1.91771  0.00166335
        1049     2.01248      1.9178  0.00166422
        1050     2.01275     1.91789  0.00166509
        1051     2.01302     1.91798  0.00166596
        1052     2.01329     1.91807  0.00166684
        1053     2.01355     1.91816  0.00166772
        1054     2.01382     1.91826  0.00166861
        1055     2.01409     1.91835   0.0016695
        1056     2.01436     1.91844  0.00167039
        1057     2.01463     1.91853  0.00167129
        1058      2.0149     1.91862  0.00167219
        1059     2.01517     1.91871  0.00167309
        1060     2.01545      1.9188    0.001674
        1061     2.01573     1.91889  0.00167491
        1062     2.01601     1.91898  0.00167583
        1063     2.01629     1.91908  0.00167675
        1064     2.01658     1.91917  0.00167768
        1065     2.01687     1.91926  0.00167861
        1066     2.01717     1.91935  0.00167955
        1067     2.01747     1.91944  0.00168049
        1068     2.01778     1.91954  0.00168144
        1069     2.01809     1.91963  0.00168239
        1070      2.0184     1.91972  0.00168335
        1071     2.01872     1.91981  0.00168431
        1072     2.01905      1.9199  0.00168528
        1073     2.01938        1.92  0.00168626
        1074     2.01972     1.92009  0.00168724
        1075     2.02007     1.92018  0.00168824
        1076     2.02042     1.92028  0.00168923
        1077     2.02077     1.92037  0.00169024
        1078     2.02114     1.92046  0.00169126
        1079     2.02151     1.92056  0.00169228
        1080     2.02188     1.92065  0.00169331
        1081     2.02226     1.92074  0.00169435
        1082     2.02265     1.92084   0.0016954
        1083     2.02305     1.92093  0.00169646
        1084     2.02345     1.92103  0.00169753
        1085     2.02385     1.92112  0.00169861
        1086     2.02426     1.92122   0.0016997
        1087     2.02467     1.92131   0.0017008
        1088     2.02509     1.92141  0.00170191
        1089     2.02552      1.9215  0.00170303
        1090     2.02594      1.9216  0.00170416
        1091     2.02637      1.9217   0.0017053
        1092      2.0268     1.92179  0.00170645
        1093     2.02724     1.92189  0.00170761
        1094     2.02767     1.92198  0.00170879
        1095     2.02811     1.92208  0.00170997
        1096     2.02854     1.92218  0.00171117
        1097     2.02898     1.92228  0.00171238
        1098     2.02941     1.92237   0.0017136
        1099     2.02984     1.92247  0.00171482
        1100     2.03027     1.92257  0.00171606
        1101     2.03069     1.92267  0.00171731
        1102     2.03111     1.92277  0.00171857
        1103     2.03153     1.92286  0.00171984
        1104     2.03194     1.92296  0.00172112
        1105     2.03234     1.92306   0.0017224
        1106     2.03274     1.92316   0.0017237
        1107     2.03313     1.92326    0.001725
        1108     2.03351     1.92336  0.00172631
        1109     2.03388     1.92346  0.00172763
        1110     2.03424     1.92356  0.00172895
        1111     2.03459     1.92366  0.00173028
        1112     2.03493     1.92376  0.00173162
        1113     2.03526     1.92386  0.00173296
        1114     2.03558     1.92396   0.0017343
        1115     2.03588     1.92406  0.00173565
        1116     2.03617     1.92416    0.001737
        1117     2.03645     1.92426  0.00173835
        1118     2.03671     1.92436   0.0017397
        1119     2.03696     1.92446  0.00174106
        1120     2.03719     1.92456  0.00174241
        1121     2.03741     1.92466  0.00174376
        1122     2.03761     1.92477  0.00174511
        1123      2.0378     1.92487  0.00174645
        1124     2.03797     1.92497   0.0017478
        1125     2.03812     1.92507  0.00174913
        1126     2.03827     1.92517  0.00175047
        1127     2.03839     1.92527   0.0017518
        1128      2.0385     1.92537  0.00175312
        1129      2.0386     1.92547  0.00175443
        1130     2.03868     1.92557  0.00175574
        1131     2.03875     1.92567  0.00175703
        1132     2.03881     1.92577  0.00175832
        1133     2.03885     1.92587   0.0017596
        1134     2.03888     1.92597  0.00176087
        1135     2.03891     1.92607  0.00176213
        1136     2.03892     1.92617  0.00176337
        1137     2.03892     1.92627  0.00176461
        1138     2.03891     1.92637  0.00176583
        1139      2.0389     1.92646  0.00176704
        1140     2.03888     1.92656  0.00176824
        1141     2.03885     1.92666  0.00176943
        1142     2.03882     1.92676   0.0017706
        1143     2.03879     1.92686  0.00177176
        1144     2.03875     1.92696  0.00177291
        1145     2.03871     1.92705  0.00177405
        1146     2.03867     1.92715  0.00177517
        1147     2.03864     1.92725  0.00177629
        1148      2.0386     1.92734  0.00177738
        1149     2.03856     1.92744  0.00177847
        1150     2.03853     1.92754  0.00177955
        1151     2.03849     1.92763  0.00178061
        1152     2.03846     1.92773  0.00178166
        1153     2.03844     1.92783   0.0017827
        1154     2.03841     1.92792  0.00178373
        1155     2.03839     1.92802  0.00178475
        1156     2.03837     1.92811  0.00178576
        1157     2.03836     1.92821  0.00178675
        1158     2.03834      1.9283  0.00178774
        1159     2.03832      1.9284  0.00178871
        1160      2.0383     1.92849  0.00178968
        1161     2.03828     1.92859  0.00179063
        1162     2.03826     1.92868  0.00179158
        1163     2.03822     1.92878  0.00179251
        1164     2.03818     1.92887  0.00179344
        1165     2.03814     1.92896  0.00179435
        1166     2.03808     1.92906  0.00179525
        1167       2.038     1.92915  0.00179613
        1168     2.03791     1.92924  0.00179701
        1169      2.0378     1.92934  0.00179787
        1170     2.03767     1.92943  0.00179871
        1171     2.03752     1.92952  0.00179954
        1172     2.03733     1.92961  0.00180036
        1173     2.03712     1.92971  0.00180116
        1174     2.03688      1.9298  0.00180193
        1175      2.0366     1.92989  0.00180269
        1176     2.03629     1.92998  0.00180343
        1177     2.03594     1.93007  0.00180414
        1178     2.03554     1.93016  0.00180483
        1179      2.0351     1.93025  0.00180549
        1180     2.03462     1.93034  0.00180613
        1181     2.03409     1.93042  0.00180673
        1182      2.0335     1.93051  0.00180731
        1183     2.03287      1.9306  0.00180785
        1184     2.03218     1.93068  0.00180836
        1185     2.03144     1.93077  0.00180883
        1186     2.03064     1.93085  0.00180926
        1187     2.02979     1.93094  0.00180966
        1188     2.02889     1.93102  0.00181001
        1189     2.02793      1.9311  0.00181033
        1190     2.02691     1.93118  0.00181059
        1191     2.02585     1.93126  0.00181082
        1192     2.02473     1.93134    0.001811
        1193     2.02356     1.93142  0.00181113
        1194     2.02235     1.93149  0.00181121
        1195     2.02109     1.93157  0.00181125
        1196     2.01979     1.93164  0.00181123
        1197     2.01845     1.93171  0.00181117
        1198     2.01708     1.93178  0.00181106
        1199     2.01568     1.93185   0.0018109
        1200     2.01425     1.93192  0.00181069
        1201      2.0128     1.93199  0.00181044
        1202     2.01133     1.93206  0.00181013
        1203     2.00984     1.93212  0.00180978
        1204     2.00835     1.93218  0.00180939
        1205     2.00685     1.93225  0.00180895
        1206     2.00534     1.93231  0.00180846
        1207     2.00384     1.93237  0.00180793
        1208     2.00235     1.93242  0.00180737
        1209     2.00086     1.93248  0.00180676
        1210     1.99939     1.93254  0.00180611
        1211     1.99793     1.93259  0.00180543
        1212     1.99648     1.93264  0.00180471
        1213     1.99506     1.93269  0.00180395
        1214     1.99365     1.93274  0.00180316
        1215     1.99228     1.93279  0.00180235
        1216     1.99093     1.93284   0.0018015
        1217     1.98961     1.93289  0.00180062
        1218     1.98833     1.93293  0.00179972
        1219     1.98709     1.93298  0.00179879
        1220      1.9859     1.93302  0.00179784
        1221     1.98476     1.93306  0.00179686
        1222     1.98368      1.9331  0.00179587
        1223     1.98266     1.93314  0.00179486
        1224     1.98172     1.93318  0.00179383
        1225     1.98086     1.93322  0.00179279
        1226      1.9801     1.93326  0.00179174
        1227     1.97944      1.9333  0.00179067
        1228     1.97889     1.93334   0.0017896
        1229     1.97847     1.93337  0.00178852
        1230     1.97817     1.93341  0.00178744
        1231     1.97801     1.93345  0.00178635
        1232     1.97799     1.93348  0.00178527
        1233     1.97812     1.93352  0.00178419
        1234      1.9784     1.93355  0.00178311
        1235     1.97883     1.93359  0.00178204
        1236      1.9794     1.93363  0.00178099
        1237     1.98012     1.93367  0.00177994
        1238     1.98098      1.9337  0.00177892
        1239     1.98198     1.93374  0.00177791
        1240      1.9831     1.93378  0.00177692
        1241     1.98433     1.93382  0.00177595
        1242     1.98566     1.93387  0.00177501
        1243     1.98708     1.93391   0.0017741
        1244     1.98859     1.93395  0.00177322
        1245     1.99015       1.934  0.00177237
        1246     1.99177     1.93404  0.00177155
        1247     1.99342     1.93409  0.00177077
        1248      1.9951     1.93414  0.00177003
        1249     1.99679     1.93419  0.00176932
        1250     1.99849     1.93424  0.00176865
        1251     2.00017     1.93429  0.00176803
        1252     2.00184     1.93435  0.00176744
        1253     2.00349      1.9344  0.00176689
        1254     2.00511     1.93446  0.00176638
        1255     2.00668     1.93452  0.00176591
        1256     2.00822     1.93458  0.00176548
        1257      2.0097     1.93464  0.00176508
        1258     2.01113      1.9347  0.00176473
        1259     2.01251     1.93476  0.00176441
        1260     2.01384     1.93482  0.00176412
        1261      2.0151     1.93488  0.00176387
        1262     2.01631     1.93495  0.00176365
        1263     2.01746     1.93501  0.00176347
        1264     2.01855     1.93508  0.00176331
        1265     2.01958     1.93515  0.00176318
        1266     2.02056     1.93522  0.00176308
        1267     2.02148     1.93528    0.001763
        1268     2.02236     1.93535  0.00176295
        1269     2.02318     1.93542  0.00176292
        1270     2.02396     1.93549  0.00176291
        1271      2.0247     1.93556  0.00176292
        1272      2.0254     1.93563  0.00176294
        1273     2.02606      1.9357  0.00176299
        1274      2.0267     1.93577  0.00176305
        1275      2.0273     1.93585  0.00176313
        1276     2.02789     1.93592  0.00176322
        1277     2.02846     1.93599  0.00176333
        1278     2.02902     1.93606  0.00176345
        1279     2.02957     1.93614  0.00176359
        1280     2.03011     1.93621  0.00176374
        1281     2.03066     1.93628   0.0017639
        1282     2.03121     1.93636  0.00176408
        1283     2.03177     1.93643  0.00176427
        1284     2.03234     1.93651  0.00176448
        1285     2.03293     1.93658   0.0017647
        1286     2.03353     1.93666  0.00176494
        1287     2.03415     1.93673  0.00176519
        1288     2.03478     1.93681  0.00176546
        1289     2.03544     1.93689  0.00176575
        1290     2.03611     1.93696  0.00176606
        1291      2.0368     1.93704  0.00176638
        1292     2.03751     1.93712  0.00176672
        1293     2.03823      1.9372  0.00176709
        1294     2.03897     1.93727  0.00176747
        1295     2.03971     1.93735  0.00176788
        1296     2.04046     1.93743   0.0017683
        1297     2.04122     1.93751  0.00176875
        1298     2.04197     1.93759  0.00176921
        1299     2.04273     1.93767   0.0017697
        1300     2.04347     1.93776  0.00177021
        1301      2.0442     1.93784  0.00177074
        1302     2.04492     1.93792  0.00177129
        1303     2.04562       1.938  0.00177186
        1304      2.0463     1.93809  0.00177244
        1305     2.04695     1.93817  0.00177305
        1306     2.04757     1.93825  0.00177367
        1307     2.04817     1.93834   0.0017743
        1308     2.04872     1.93842  0.00177495
        1309     2.04925     1.93851  0.00177561
        1310     2.04973     1.93859  0.00177629
        1311     2.05018     1.93868  0.00177697
        1312     2.05058     1.93876  0.00177766
        1313     2.05094     1.93885  0.00177836
        1314     2.05126     1.93893  0.00177906
        1315     2.05153     1.93902  0.00177977
        1316     2.05176      1.9391  0.00178048
        1317     2.05195     1.93919  0.00178119
        1318     2.05209     1.93927  0.00178189
        1319     2.05219     1.93936   0.0017826
        1320     2.05224     1.93945   0.0017833
        1321     2.05225     1.93953  0.00178399
        1322     2.05221     1.93962  0.00178468
        1323     2.05214      1.9397  0.00178535
        1324     2.05202     1.93979  0.00178602
        1325     2.05187     1.93987  0.00178667
        1326     2.05167     1.93996  0.00178731
        1327     2.05144     1.94004  0.00178794
        1328     2.05117     1.94012  0.00178855
        1329     2.05087     1.94021  0.00178915
        1330     2.05053     1.94029  0.00178972
        1331     2.05016     1.94037  0.00179028
        1332     2.04976     1.94045  0.00179082
        1333     2.04933     1.94054  0.00179134
        1334     2.04887     1.94062  0.00179183
        1335     2.04838      1.9407  0.00179231
        1336     2.04787     1.94078  0.00179276
        1337     2.04734     1.94086  0.00179319
        1338     2.04678     1.94094   0.0017936
        1339     2.04621     1.94102  0.00179398
        1340     2.04561     1.94109  0.00179434
        1341       2.045     1.94117  0.00179467
        1342     2.04438     1.94125  0.00179498
        1343     2.04374     1.94132  0.00179527
        1344     2.04309      1.9414  0.00179553
        1345     2.04243     1.94147  0.00179576
        1346     2.04176     1.94155  0.00179598
        1347     2.04109     1.94162  0.00179616
        1348     2.04041      1.9417  0.00179632
        1349     2.03973     1.94177  0.00179646
        1350     2.03905     1.94184  0.00179658
        1351     2.03838     1.94191  0.00179667
        1352     2.03771     1.94198  0.00179673
        1353     2.03704     1.94205  0.00179678
        1354     2.03638     1.94212   0.0017968
        1355     2.03573     1.94219   0.0017968
        1356      2.0351     1.94226  0.00179678
        1357     2.03448     1.94233  0.00179674
        1358     2.03387      1.9424  0.00179669
        1359     2.03328     1.94246  0.00179661
        1360     2.03271     1.94253  0.00179651
        1361     2.03216      1.9426   0.0017964
        1362     2.03164     1.94266  0.00179627
        1363     2.03113     1.94273  0.00179612
        1364     2.03065     1.94279  0.00179596
        1365      2.0302     1.94285  0.00179579
        1366     2.02978     1.94292   0.0017956
        1367     2.02938     1.94298   0.0017954
        1368     2.02901     1.94304  0.00179519
        1369     2.02867     1.94311  0.00179497
        1370     2.02836     1.94317  0.00179474
        1371     2.02808     1.94323  0.00179449
        1372     2.02783     1.94329  0.00179425
        1373      2.0276     1.94335  0.00179399
        1374     2.02741     1.94342  0.00179373
        1375     2.02724     1.94348  0.00179346
        1376      2.0271     1.94354  0.00179318
        1377     2.02699      1.9436  0.00179291
        1378      2.0269     1.94366  0.00179262
        1379     2.02684     1.94372  0.00179234
        1380      2.0268     1.94378  0.00179205
        1381     2.02678     1.94384  0.00179176
        1382     2.02678      1.9439  0.00179147
        1383      2.0268     1.94396  0.00179118
        1384     2.02684     1.94402  0.00179088
        1385      2.0269     1.94408  0.00179059
        1386     2.02696     1.94414   0.0017903
        1387     2.02704      1.9442     0.00179
        1388     2.02714     1.94426  0.00178971
        1389     2.02724     1.94432  0.00178942
        1390     2.02734     1.94438  0.00178913
        1391     2.02746     1.94444  0.00178884
        1392     2.02758      1.9445  0.00178855
        1393      2.0277     1.94456  0.00178826
        1394     2.02782     1.94462  0.00178798
        1395     2.02795     1.94468  0.00178769
        1396     2.02807     1.94474  0.00178741
        1397     2.02819      1.9448  0.00178713
        1398     2.02831     1.94485  0.00178685
        1399     2.02843     1.94491  0.00178657
        1400     2.02854     1.94497  0.00178629
        1401     2.02865     1.94503  0.00178602
        1402     2.02875     1.94509  0.00178574
        1403     2.02884     1.94515  0.00178546
        1404     2.02892     1.94521  0.00178519
        1405       2.029     1.94527  0.00178491
        1406     2.02907     1.94533  0.00178464
        1407     2.02913     1.94539  0.00178436
        1408     2.02918     1.94545  0.00178409
        1409     2.02922     1.94551  0.00178381
        1410     2.02925     1.94557  0.00178354
        1411     2.02927     1.94563  0.00178326
        1412     2.02928     1.94569  0.00178298
        1413     2.02928     1.94575   0.0017827
        1414     2.02927     1.94581  0.00178241
        1415     2.02925     1.94587  0.00178213
        1416     2.02922     1.94592  0.00178184
        1417     2.02918     1.94598  0.00178155
        1418     2.02913     1.94604  0.00178126
        1419     2.02907      1.9461  0.00178097
        1420       2.029     1.94616  0.00178067
        1421     2.02892     1.94622  0.00178037
        1422     2.02883     1.94628  0.00178007
        1423     2.02874     1.94633  0.00177976
        1424     2.02863     1.94639  0.00177945
        1425     2.02852     1.94645  0.00177913
        1426      2.0284     1.94651  0.00177881
        1427     2.02827     1.94656  0.00177849
        1428     2.02813     1.94662  0.00177816
        1429     2.02798     1.94668  0.00177783
        1430     2.02783     1.94673  0.00177749
        1431     2.02767     1.94679  0.00177714
        1432      2.0275     1.94685   0.0017768
        1433     2.02733      1.9469  0.00177644
        1434     2.02715     1.94696  0.00177609
        1435     2.02696     1.94702  0.00177572
        1436     2.02677     1.94707  0.00177536
        1437     2.02657     1.94713  0.00177498
        1438     2.02637     1.94718   0.0017746
        1439     2.02616     1.94724  0.00177422
        1440     2.02595     1.94729  0.00177383
        1441     2.02573     1.94735  0.00177343
        1442     2.02551      1.9474  0.00177303
        1443     2.02529     1.94745  0.00177262
        1444     2.02506     1.94751  0.00177221
        1445     2.02483     1.94756  0.00177179
        1446      2.0246     1.94761  0.00177137
        1447     2.02436     1.94767  0.00177094
        1448     2.02412     1.94772   0.0017705
        1449     2.02388     1.94777  0.00177006
        1450     2.02364     1.94782  0.00176961
        1451      2.0234     1.94788  0.00176916
        1452     2.02315     1.94793   0.0017687
        1453     2.02291     1.94798  0.00176823
        1454     2.02266     1.94803  0.00176776
        1455     2.02241     1.94808  0.00176729
        1456     2.02217     1.94813  0.00176681
        1457     2.02192     1.94818  0.00176632
        1458     2.02168     1.94823  0.00176583
        1459     2.02143     1.94828  0.00176533
        1460     2.02119     1.94833  0.00176483
        1461     2.02095     1.94838  0.00176432
        1462     2.02071     1.94843  0.00176381
        1463     2.02048     1.94848  0.00176329
        1464     2.02025     1.94853  0.00176276
        1465     2.02002     1.94858  0.00176224
        1466     2.01979     1.94863   0.0017617
        1467     2.01957     1.94868  0.00176117
        1468     2.01935     1.94873  0.00176062
        1469     2.01914     1.94877  0.00176008
        1470     2.01893     1.94882  0.00175953
        1471     2.01872     1.94887  0.00175897
        1472     2.01852     1.94892  0.00175841
        1473     2.01832     1.94896  0.00175785
        1474     2.01813     1.94901  0.00175728
        1475     2.01795     1.94906  0.00175671
        1476     2.01777      1.9491  0.00175614
        1477      2.0176     1.94915  0.00175556
        1478     2.01743      1.9492  0.00175498
        1479     2.01726     1.94924   0.0017544
        1480     2.01711     1.94929  0.00175381
        1481     2.01695     1.94933  0.00175323
        1482     2.01681     1.94938  0.00175263
        1483     2.01666     1.94942  0.00175204
        1484     2.01653     1.94947  0.00175144
        1485     2.01639     1.94952  0.00175084
        1486     2.01627     1.94956  0.00175024
        1487     2.01614      1.9496  0.00174964
        1488     2.01602     1.94965  0.00174903
        1489      2.0159     1.94969  0.00174842
        1490     2.01578     1.94974  0.00174781
        1491     2.01567     1.94978   0.0017472
        1492     2.01555     1.94983  0.00174658
        1493     2.01544     1.94987  0.00174596
        1494     2.01532     1.94991  0.00174535
        1495      2.0152     1.94996  0.00174472
        1496     2.01508        1.95   0.0017441
        1497     2.01496     1.95005  0.00174348
        1498     2.01483     1.95009  0.00174285
        1499      2.0147     1.95013  0.00174222
        1500     2.01456     1.95017  0.00174159
        1501     2.01441     1.95022  0.00174095
        1502     2.01425     1.95026  0.00174031
        1503     2.01408      1.9503  0.00173967
        1504     2.01389     1.95034  0.00173903
        1505      2.0137     1.95039  0.00173839
        1506     2.01349     1.95043  0.00173774
        1507     2.01326     1.95047  0.00173708
        1508     2.01301     1.95051  0.00173643
        1509     2.01275     1.95055  0.00173576
        1510     2.01246     1.95059   0.0017351
        1511     2.01216     1.95063  0.00173443
        1512     2.01183     1.95068  0.00173375
        1513     2.01147     1.95072  0.00173307
        1514     2.01109     1.95076  0.00173239
        1515     2.01069     1.95079   0.0017317
        1516     2.01025     1.95083    0.001731
        1517     2.00979     1.95087  0.00173029
        1518      2.0093     1.95091  0.00172958
        1519     2.00877     1.95095  0.00172886
        1520     2.00822     1.95099  0.00172814
        1521     2.00764     1.95102   0.0017274
        1522     2.00702     1.95106  0.00172666
        1523     2.00638      1.9511  0.00172591
        1524      2.0057     1.95113  0.00172514
        1525       2.005     1.95117  0.00172438
        1526     2.00427      1.9512   0.0017236
        1527     2.00351     1.95124  0.00172281
        1528     2.00273     1.95127  0.00172201
        1529     2.00193      1.9513   0.0017212
        1530      2.0011     1.95134  0.00172039
        1531     2.00026     1.95137  0.00171956
        1532     1.99941      1.9514  0.00171872
        1533     1.99854     1.95143  0.00171788
        1534     1.99767     1.95146  0.00171702
        1535     1.99679     1.95149  0.00171616
        1536     1.99592     1.95152  0.00171528
        1537     1.99506     1.95155   0.0017144
        1538      1.9942     1.95158  0.00171351
        1539     1.99336      1.9516  0.00171261
        1540     1.99255     1.95163  0.00171171
        1541     1.99176     1.95166  0.00171079
        1542     1.99101     1.95168  0.00170987
        1543     1.99029     1.95171  0.00170895
        1544     1.98962     1.95173  0.00170802
        1545     1.98899     1.95175  0.00170708
        1546     1.98841     1.95178  0.00170614
        1547      1.9879      1.9518   0.0017052
        1548     1.98744     1.95182  0.00170425
        1549     1.98705     1.95185  0.00170331
        1550     1.98672     1.95187  0.00170236
        1551     1.98647     1.95189   0.0017014
        1552     1.98628     1.95191  0.00170045
        1553     1.98617     1.95194   0.0016995
        1554     1.98614     1.95196  0.00169855
        1555     1.98617     1.95198   0.0016976
        1556     1.98628       1.952  0.00169665
        1557     1.98647     1.95202  0.00169571
        1558     1.98672     1.95205  0.00169476
        1559     1.98705     1.95207  0.00169383
        1560     1.98744     1.95209  0.00169289
        1561      1.9879     1.95212  0.00169196
        1562     1.98842     1.95214  0.00169104
        1563       1.989     1.95216  0.00169012
        1564     1.98964     1.95219  0.00168921
        1565     1.99033     1.95221  0.00168831
        1566     1.99106     1.95224  0.00168741
        1567     1.99184     1.95226  0.00168652
        1568     1.99265     1.95229  0.00168564
        1569      1.9935     1.95231  0.00168477
        1570     1.99438     1.95234  0.00168391
        1571     1.99528     1.95237  0.00168306
        1572     1.99621     1.95239  0.00168223
        1573     1.99715     1.95242   0.0016814
        1574     1.99811     1.95245  0.00168058
        1575     1.99908     1.95248  0.00167977
        1576     2.00005     1.95251  0.00167898
        1577     2.00103     1.95254  0.00167819
        1578       2.002     1.95257  0.00167742
        1579     2.00297     1.95261  0.00167667
        1580     2.00393     1.95264  0.00167592
        1581     2.00488     1.95267  0.00167518
        1582     2.00582      1.9527  0.00167446
        1583     2.00675     1.95274  0.00167375
        1584     2.00766     1.95277  0.00167305
        1585     2.00855     1.95281  0.00167237
        1586     2.00942     1.95284   0.0016717
        1587     2.01027     1.95288  0.00167103
        1588     2.01111     1.95292  0.00167038
        1589     2.01192     1.95295  0.00166975
        1590      2.0127     1.95299  0.00166912
        1591     2.01347     1.95303   0.0016685
        1592     2.01421     1.95307   0.0016679
        1593     2.01493     1.95311   0.0016673
        1594     2.01562     1.95315  0.00166672
        1595     2.01629     1.95319  0.00166614
        1596     2.01694     1.95323  0.00166558
        1597     2.01757     1.95327  0.00166502
        1598     2.01818     1.95331  0.00166447
        1599     2.01876     1.95335  0.00166394
        1600     2.01932     1.95339  0.00166341
        1601     2.01987     1.95343  0.00166289
        1602     2.02039     1.95347  0.00166237
        1603     2.02089     1.95351  0.00166187
        1604     2.02138     1.95356  0.00166137
        1605     2.02184      1.9536  0.00166088
        1606     2.02229     1.95364   0.0016604
        1607     2.02272     1.95369  0.00165992
        1608     2.02313     1.95373  0.00165945
        1609     2.02353     1.95377  0.00165899
        1610     2.02391     1.95382  0.00165853
        1611     2.02427     1.95386  0.00165807
        1612     2.02462      1.9539  0.00165763
        1613     2.02495     1.95395  0.00165718
        1614     2.02526     1.95399  0.00165675
        1615     2.02556     1.95404  0.00165631
        1616     2.02584     1.95408  0.00165588
        1617     2.02611     1.95412  0.00165546
        1618     2.02636     1.95417  0.00165504
        1619     2.02659     1.95421  0.00165462
        1620     2.02681     1.95426   0.0016542
        1621     2.02701      1.9543  0.00165379
        1622     2.02719     1.95435  0.00165338
        1623     2.02736     1.95439  0.00165298
        1624      2.0275     1.95444  0.00165257
        1625     2.02764     1.95448  0.00165217
        1626     2.02775     1.95453  0.00165177
        1627     2.02785     1.95457  0.00165137
        1628     2.02793     1.95462  0.00165097
        1629     2.02799     1.95466  0.00165057
        1630     2.02803     1.95471  0.00165017
        1631     2.02806     1.95475  0.00164977
        1632     2.02806      1.9548  0.00164937
        1633     2.02805     1.95484  0.00164897
        1634     2.02803     1.95489  0.00164857
        1635     2.02798     1.95493  0.00164817
        1636     2.02792     1.95498  0.00164776
        1637     2.02784     1.95502  0.00164736
        1638     2.02774     1.95507  0.00164695
        1639     2.02763     1.95511  0.00164654
        1640      2.0275     1.95515  0.00164613
        1641     2.02736      1.9552  0.00164571
        1642      2.0272     1.95524  0.00164529
        1643     2.02703     1.95529  0.00164487
        1644     2.02685     1.95533  0.00164445
        1645     2.02666     1.95537  0.00164402
        1646     2.02645     1.95542  0.00164359
        1647     2.02623     1.95546  0.00164315
        1648     2.02601      1.9555  0.00164271
        1649     2.02578     1.95554  0.00164227
        1650     2.02554     1.95559  0.00164182
        1651      2.0253     1.95563  0.00164137
        1652     2.02505     1.95567  0.00164091
        1653      2.0248     1.95571  0.00164045
        1654     2.02455     1.95576  0.00163999
        1655     2.02431      1.9558  0.00163952
        1656     2.02406     1.95584  0.00163905
        1657     2.02382     1.95588  0.00163858
        1658     2.02358     1.95592   0.0016381
        1659     2.02335     1.95596  0.00163761
        1660     2.02313       1.956  0.00163713
        1661     2.02292     1.95604  0.00163664
        1662     2.02273     1.95608  0.00163614
        1663     2.02254     1.95612  0.00163565
        1664     2.02237     1.95616  0.00163515
        1665     2.02222      1.9562  0.00163465
        1666     2.02208     1.95624  0.00163414
        1667     2.02196     1.95628  0.00163364
        1668     2.02186     1.95632  0.00163313
        1669     2.02178     1.95636  0.00163263
        1670     2.02172      1.9564  0.00163212
        1671     2.02168     1.95644  0.00163161
        1672     2.02167     1.95648   0.0016311
        1673     2.02167     1.95651  0.00163059
        1674      2.0217     1.95655  0.00163008
        1675     2.02175     1.95659  0.00162957
        1676     2.02182     1.95663  0.00162906
        1677     2.02191     1.95667  0.00162856
        1678     2.02202     1.95671  0.00162805
        1679     2.02215     1.95675  0.00162755
        1680     2.02229     1.95679  0.00162705
        1681     2.02246     1.95683  0.00162655
        1682     2.02264     1.95687  0.00162605
        1683     2.02283      1.9569  0.00162556
        1684     2.02304     1.95694  0.00162507
        1685     2.02326     1.95698  0.00162458
        1686     2.02348     1.95702   0.0016241
        1687     2.02372     1.95706  0.00162361
        1688     2.02396      1.9571  0.00162314
        1689      2.0242     1.95714  0.00162266
        1690     2.02445     1.95718  0.00162219
        1691     2.02469     1.95722  0.00162172
        1692     2.02494     1.95726  0.00162126
        1693     2.02518      1.9573  0.00162079
        1694     2.02541     1.95734  0.00162034
        1695     2.02564     1.95738  0.00161988
        1696     2.02587     1.95742  0.00161943
